EventID,TrackID,SectionID,Class,Frame,X,Y,DateTime
1408,4138,Haltelinie,car,11806,432,239,2022-10-17 18:39:50
1409,4138,Querschnitt_Straße,car,11834,763,345,2022-10-17 18:39:51
1410,4155,FG2,person,11475,270,453,2022-10-17 18:39:33
1411,4164,FG1,unclear,11947,787,315,2022-10-17 18:39:57
1412,4164,Querschnitt_Straße,unclear,11559,786,336,2022-10-17 18:39:37
1413,4184,FG2,person,11492,287,460,2022-10-17 18:39:34
1414,4197,Haltelinie,car,11776,321,274,2022-10-17 18:39:48
1415,4197,Querschnitt_Straße,car,11806,664,419,2022-10-17 18:39:50
1416,4202,Haltelinie,car,11823,322,276,2022-10-17 18:39:51
1417,4202,Querschnitt_Straße,car,11852,665,413,2022-10-17 18:39:52
1418,4208,FG1,person,11666,783,315,2022-10-17 18:39:43
1419,4209,FG1,person,11699,710,280,2022-10-17 18:39:44
1420,4209,Querschnitt_Straße,person,12202,731,373,2022-10-17 18:40:10
1421,4210,FG1,person,11674,728,305,2022-10-17 18:39:43
1422,4211,Haltelinie,car,11867,345,269,2022-10-17 18:39:53
1423,4211,Querschnitt_Straße,car,11900,695,393,2022-10-17 18:39:55
1424,4214,Haltelinie,car,11884,436,236,2022-10-17 18:39:54
1425,4214,Querschnitt_Straße,car,11917,764,343,2022-10-17 18:39:55
1426,4221,Haltelinie,car,11957,332,269,2022-10-17 18:39:57
1427,4221,Querschnitt_Straße,car,11984,686,410,2022-10-17 18:39:59
1428,4224,FG1,motorcycle,11828,785,320,2022-10-17 18:39:51
1429,4230,Haltelinie,car,11993,455,228,2022-10-17 18:39:59
1430,4230,Querschnitt_Straße,car,12024,789,330,2022-10-17 18:40:01
1431,4233,FG2,person,12197,371,556,2022-10-17 18:40:09
1432,4235,Haltelinie,car,11923,423,242,2022-10-17 18:39:56
1433,4235,Querschnitt_Straße,car,11955,764,356,2022-10-17 18:39:57
1434,4236,Haltelinie,car,12003,329,273,2022-10-17 18:40:00
1435,4236,Querschnitt_Straße,car,12029,679,413,2022-10-17 18:40:01
1436,4239,Querschnitt_Straße,car,11856,718,434,2022-10-17 18:39:52
1437,4251,FG1,person,12545,774,310,2022-10-17 18:40:27
1438,4251,FG2,person,12253,382,567,2022-10-17 18:40:12
1439,4253,FG1,motorcycle,11905,772,311,2022-10-17 18:39:55
