,Class,Crossed_Section,Movement,Appearance
874,unclear,,,2022-10-17 13:17:29
875,car,,,2022-10-17 13:17:30
876,bicycle,,,2022-10-17 13:17:30
877,motorcycle,,,2022-10-17 13:17:30
879,person,,,2022-10-17 13:17:30
883,person,,,2022-10-17 13:17:31
884,person,,,2022-10-17 13:17:32
885,car,,,2022-10-17 13:17:32
887,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:17:33
888,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:17:33
889,car,,,2022-10-17 13:17:33
890,unclear,,,2022-10-17 13:17:33
891,bicycle,,,2022-10-17 13:17:33
893,person,,,2022-10-17 13:17:34
895,motorcycle,,,2022-10-17 13:17:35
896,car,,,2022-10-17 13:17:35
898,unclear,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:17:35
899,motorcycle,,,2022-10-17 13:17:35
900,car,,,2022-10-17 13:17:35
901,car,,,2022-10-17 13:17:35
902,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:17:35
904,person,,,2022-10-17 13:17:37
905,truck,,,2022-10-17 13:17:37
906,person,,,2022-10-17 13:17:37
907,person,,,2022-10-17 13:17:37
908,person,,,2022-10-17 13:17:37
909,car,,,2022-10-17 13:17:38
910,car,,,2022-10-17 13:17:38
912,truck,,,2022-10-17 13:17:39
913,car,,,2022-10-17 13:17:39
915,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:17:39
916,person,,,2022-10-17 13:17:40
917,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:17:40
918,person,,,2022-10-17 13:17:40
919,truck,,,2022-10-17 13:17:41
920,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:17:41
921,bicycle,,,2022-10-17 13:17:42
922,bicycle,,,2022-10-17 13:17:42
923,car,,,2022-10-17 13:17:42
924,person,,,2022-10-17 13:17:42
929,person,['FG2'],,2022-10-17 13:17:43
931,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:17:44
933,bicycle,,,2022-10-17 13:17:44
934,unclear,,,2022-10-17 13:17:44
935,car,,,2022-10-17 13:17:45
936,person,,,2022-10-17 13:17:45
937,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:17:46
938,car,,,2022-10-17 13:17:46
939,car,,,2022-10-17 13:17:46
940,person,,,2022-10-17 13:17:47
942,person,,,2022-10-17 13:17:47
943,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:17:47
944,bicycle,,,2022-10-17 13:17:47
945,motorcycle,,,2022-10-17 13:17:47
946,car,,,2022-10-17 13:17:48
947,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:17:48
949,person,,,2022-10-17 13:17:48
950,car,,,2022-10-17 13:17:48
951,car,,,2022-10-17 13:17:48
953,person,,,2022-10-17 13:17:49
954,car,,,2022-10-17 13:17:49
955,car,,,2022-10-17 13:17:49
957,person,,,2022-10-17 13:17:50
958,person,['FG2'],,2022-10-17 13:17:50
959,person,,,2022-10-17 13:17:50
961,person,,,2022-10-17 13:17:50
963,car,,,2022-10-17 13:17:51
964,person,,,2022-10-17 13:17:51
965,unclear,,,2022-10-17 13:17:51
967,person,,,2022-10-17 13:17:51
968,person,"['FG1', 'FG2']",,2022-10-17 13:17:51
970,person,,,2022-10-17 13:17:51
974,bicycle,,,2022-10-17 13:17:52
975,person,,,2022-10-17 13:17:52
976,person,,,2022-10-17 13:17:52
978,person,['Querschnitt_Straße'],,2022-10-17 13:17:52
979,car,,,2022-10-17 13:17:53
980,car,,,2022-10-17 13:17:53
981,person,,,2022-10-17 13:17:53
982,car,,,2022-10-17 13:17:53
983,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:17:53
984,car,,,2022-10-17 13:17:53
985,person,['Querschnitt_Straße'],,2022-10-17 13:17:54
987,person,"['Haltelinie', 'FG2']",,2022-10-17 13:17:54
988,person,"['FG2', 'Querschnitt_Straße']",,2022-10-17 13:17:54
989,person,,,2022-10-17 13:17:54
990,person,,,2022-10-17 13:17:54
991,car,,,2022-10-17 13:17:55
992,unclear,,,2022-10-17 13:17:55
993,car,,,2022-10-17 13:17:55
994,person,,,2022-10-17 13:17:55
995,person,['Querschnitt_Straße'],,2022-10-17 13:17:56
996,person,,,2022-10-17 13:17:56
997,person,,,2022-10-17 13:17:56
1001,person,,,2022-10-17 13:17:56
1002,car,,,2022-10-17 13:17:57
1004,person,['Querschnitt_Straße'],,2022-10-17 13:17:57
1005,unclear,,,2022-10-17 13:17:57
1006,person,,,2022-10-17 13:17:58
1007,unclear,,,2022-10-17 13:17:58
1009,car,,,2022-10-17 13:17:58
1010,car,,,2022-10-17 13:17:58
1012,person,,,2022-10-17 13:17:59
1013,unclear,,,2022-10-17 13:17:59
1014,unclear,,,2022-10-17 13:17:59
1015,car,,,2022-10-17 13:17:59
1017,person,,,2022-10-17 13:17:59
1018,person,['FG1'],,2022-10-17 13:17:59
1019,unclear,,,2022-10-17 13:18:00
1021,person,,,2022-10-17 13:18:00
1023,person,,,2022-10-17 13:18:00
1024,unclear,,,2022-10-17 13:18:00
1025,person,['FG1'],,2022-10-17 13:18:01
1027,unclear,,,2022-10-17 13:18:01
1028,person,['FG1'],,2022-10-17 13:18:01
1029,person,,,2022-10-17 13:18:01
1030,person,,,2022-10-17 13:18:02
1031,person,,,2022-10-17 13:18:02
1032,person,['Querschnitt_Straße'],,2022-10-17 13:18:02
1033,person,,,2022-10-17 13:18:02
1035,person,,,2022-10-17 13:18:02
1036,person,['Querschnitt_Straße'],,2022-10-17 13:18:02
1038,unclear,,,2022-10-17 13:18:03
1039,person,,,2022-10-17 13:18:03
1040,unclear,,,2022-10-17 13:18:03
1041,person,,,2022-10-17 13:18:03
1042,person,['FG1'],,2022-10-17 13:18:04
1044,person,['FG1'],,2022-10-17 13:18:04
1045,person,,,2022-10-17 13:18:04
1046,person,,,2022-10-17 13:18:04
1047,unclear,,,2022-10-17 13:18:04
1048,car,,,2022-10-17 13:18:04
1050,unclear,,,2022-10-17 13:18:04
1052,person,,,2022-10-17 13:18:05
1053,person,['FG1'],,2022-10-17 13:18:05
1056,car,,,2022-10-17 13:18:05
1057,unclear,,,2022-10-17 13:18:05
1058,unclear,,,2022-10-17 13:18:05
1059,unclear,,,2022-10-17 13:18:06
1060,unclear,,,2022-10-17 13:18:06
1062,unclear,,,2022-10-17 13:18:06
1063,person,,,2022-10-17 13:18:06
1065,unclear,,,2022-10-17 13:18:06
1066,person,,,2022-10-17 13:18:06
1067,unclear,,,2022-10-17 13:18:06
1068,person,,,2022-10-17 13:18:06
1070,car,,,2022-10-17 13:18:07
1072,unclear,,,2022-10-17 13:18:07
1073,unclear,,,2022-10-17 13:18:07
1076,car,,,2022-10-17 13:18:07
1077,unclear,,,2022-10-17 13:18:07
1078,car,,,2022-10-17 13:18:07
1079,person,,,2022-10-17 13:18:07
1080,person,,,2022-10-17 13:18:07
1082,person,,,2022-10-17 13:18:08
1083,unclear,,,2022-10-17 13:18:08
1084,person,,,2022-10-17 13:18:08
1085,person,,,2022-10-17 13:18:08
1086,car,,,2022-10-17 13:18:08
1089,car,,,2022-10-17 13:18:09
1091,person,,,2022-10-17 13:18:09
1093,person,,,2022-10-17 13:18:09
1095,person,,,2022-10-17 13:18:10
1096,person,,,2022-10-17 13:18:11
1097,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:18:11
1098,car,,,2022-10-17 13:18:12
1099,car,,,2022-10-17 13:18:12
1100,person,['FG1'],,2022-10-17 13:18:12
1101,person,,,2022-10-17 13:18:12
1102,person,,,2022-10-17 13:18:12
1103,person,,,2022-10-17 13:18:13
1105,car,,,2022-10-17 13:18:13
1106,person,,,2022-10-17 13:18:13
1107,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:18:14
1108,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:18:14
1109,person,,,2022-10-17 13:18:15
1110,car,,,2022-10-17 13:18:15
1112,person,,,2022-10-17 13:18:15
1113,car,,,2022-10-17 13:18:15
1115,person,['FG1'],,2022-10-17 13:18:15
1116,car,,,2022-10-17 13:18:16
1118,person,['FG1'],,2022-10-17 13:18:16
1119,bicycle,,,2022-10-17 13:18:17
1120,person,,,2022-10-17 13:18:17
1121,person,,,2022-10-17 13:18:17
1122,person,['FG1'],,2022-10-17 13:18:17
1124,car,,,2022-10-17 13:18:17
1125,person,,,2022-10-17 13:18:18
1126,person,['FG1'],,2022-10-17 13:18:18
1128,person,['FG1'],,2022-10-17 13:18:19
1129,car,,,2022-10-17 13:18:19
1130,truck,,,2022-10-17 13:18:19
1131,car,,,2022-10-17 13:18:19
1132,bicycle,,,2022-10-17 13:18:20
1134,car,,,2022-10-17 13:18:20
1135,car,['Querschnitt_Straße'],,2022-10-17 13:18:20
1137,person,,,2022-10-17 13:18:21
1138,unclear,,,2022-10-17 13:18:21
1139,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:18:21
1140,car,,,2022-10-17 13:18:21
1141,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:18:21
1142,car,,,2022-10-17 13:18:21
1143,car,,,2022-10-17 13:18:22
1144,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:18:22
1145,person,,,2022-10-17 13:18:22
1147,bicycle,,,2022-10-17 13:18:23
1148,person,"['Haltelinie', 'FG1']",,2022-10-17 13:18:23
1149,person,,,2022-10-17 13:18:24
1151,car,,,2022-10-17 13:18:24
1152,car,,,2022-10-17 13:18:24
1153,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:18:24
1156,person,,,2022-10-17 13:18:25
1157,bus,,,2022-10-17 13:18:25
1158,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:18:25
1159,car,,,2022-10-17 13:18:26
1162,car,,,2022-10-17 13:18:27
1163,person,"['FG1', 'FG2']",,2022-10-17 13:18:27
1164,bicycle,,,2022-10-17 13:18:28
1165,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:18:28
1166,unclear,,,2022-10-17 13:18:29
1167,car,,,2022-10-17 13:18:29
1168,car,,,2022-10-17 13:18:30
1169,person,,,2022-10-17 13:18:30
1171,car,,,2022-10-17 13:18:31
1173,car,,,2022-10-17 13:18:31
1174,person,,,2022-10-17 13:18:31
1175,car,,,2022-10-17 13:18:31
1176,car,,,2022-10-17 13:18:32
1178,person,,,2022-10-17 13:18:32
1179,truck,,,2022-10-17 13:18:33
1180,car,,,2022-10-17 13:18:34
1181,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:18:34
1182,car,,,2022-10-17 13:18:34
1183,unclear,,,2022-10-17 13:18:34
1184,person,,,2022-10-17 13:18:35
1185,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:18:35
1186,motorcycle,,,2022-10-17 13:18:36
1187,car,,,2022-10-17 13:18:36
1188,person,['Querschnitt_Straße'],,2022-10-17 13:18:36
1190,car,,,2022-10-17 13:18:36
1192,car,,,2022-10-17 13:18:37
1193,unclear,,,2022-10-17 13:18:38
1194,person,,,2022-10-17 13:18:38
1195,person,,,2022-10-17 13:18:38
1196,person,,,2022-10-17 13:18:38
1197,car,,,2022-10-17 13:18:39
1198,bicycle,,,2022-10-17 13:18:39
1199,car,,,2022-10-17 13:18:39
1201,person,['FG1'],,2022-10-17 13:18:39
1203,person,"['FG1', 'FG2']",,2022-10-17 13:18:39
1204,person,['FG2'],,2022-10-17 13:18:39
1205,person,,,2022-10-17 13:18:39
1206,person,,,2022-10-17 13:18:39
1207,unclear,,,2022-10-17 13:18:39
1209,person,,,2022-10-17 13:18:40
1210,person,,,2022-10-17 13:18:40
1211,person,,,2022-10-17 13:18:40
1212,car,,,2022-10-17 13:18:40
1213,person,,,2022-10-17 13:18:41
1215,car,,,2022-10-17 13:18:42
1216,person,['FG2'],,2022-10-17 13:18:42
1218,person,,,2022-10-17 13:18:42
1219,person,,,2022-10-17 13:18:42
1220,person,,,2022-10-17 13:18:42
1221,person,,,2022-10-17 13:18:42
1222,person,,,2022-10-17 13:18:43
1225,unclear,,,2022-10-17 13:18:43
1226,car,,,2022-10-17 13:18:44
1227,car,,,2022-10-17 13:18:44
1229,bicycle,,,2022-10-17 13:18:45
1230,car,,,2022-10-17 13:18:45
1231,person,,,2022-10-17 13:18:45
1232,person,,,2022-10-17 13:18:45
1233,person,,,2022-10-17 13:18:45
1234,person,,,2022-10-17 13:18:45
1235,person,,,2022-10-17 13:18:46
1237,person,['Haltelinie'],,2022-10-17 13:18:46
1240,person,,,2022-10-17 13:18:46
1241,person,['FG1'],,2022-10-17 13:18:46
1242,person,,,2022-10-17 13:18:47
1244,bus,,,2022-10-17 13:18:47
1245,person,,,2022-10-17 13:18:48
1248,bicycle,,,2022-10-17 13:18:48
1249,person,,,2022-10-17 13:18:49
1250,person,,,2022-10-17 13:18:49
1251,person,,,2022-10-17 13:18:49
1252,person,,,2022-10-17 13:18:49
1253,bicycle,,,2022-10-17 13:18:50
1254,person,"['Haltelinie', 'FG1']",,2022-10-17 13:18:50
1255,person,,,2022-10-17 13:18:50
1256,person,,,2022-10-17 13:18:50
1257,person,,,2022-10-17 13:18:50
1258,car,,,2022-10-17 13:18:50
1259,car,,,2022-10-17 13:18:51
1260,person,,,2022-10-17 13:18:51
1261,car,,,2022-10-17 13:18:51
1263,person,['FG2'],,2022-10-17 13:18:52
1264,person,,,2022-10-17 13:18:52
1265,person,,,2022-10-17 13:18:52
1266,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:18:52
1268,person,,,2022-10-17 13:18:52
1269,person,,,2022-10-17 13:18:52
1270,person,['FG1'],,2022-10-17 13:18:53
1271,car,,,2022-10-17 13:18:53
1273,person,,,2022-10-17 13:18:55
1275,bus,,,2022-10-17 13:18:56
1276,bicycle,,,2022-10-17 13:18:57
1277,person,,,2022-10-17 13:18:57
1281,car,,,2022-10-17 13:18:58
1283,car,,,2022-10-17 13:18:58
1284,motorcycle,,,2022-10-17 13:18:58
1285,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:18:58
1287,car,,,2022-10-17 13:18:58
1289,motorcycle,,,2022-10-17 13:18:59
1291,car,,,2022-10-17 13:18:59
1292,person,,,2022-10-17 13:18:59
1294,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:18:59
1295,person,,,2022-10-17 13:18:59
1296,person,,,2022-10-17 13:19:00
1297,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:00
1298,person,['FG1'],,2022-10-17 13:19:00
1299,person,,,2022-10-17 13:19:00
1300,person,,,2022-10-17 13:19:01
1301,person,,,2022-10-17 13:19:01
1302,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:01
1303,person,,,2022-10-17 13:19:01
1305,car,['Haltelinie'],,2022-10-17 13:19:01
1307,car,,,2022-10-17 13:19:01
1308,person,,,2022-10-17 13:19:02
1310,person,"['Haltelinie', 'FG1']",,2022-10-17 13:19:02
1311,car,,,2022-10-17 13:19:02
1312,truck,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:03
1316,car,,,2022-10-17 13:19:03
1317,car,,,2022-10-17 13:19:03
1318,car,,,2022-10-17 13:19:03
1319,person,,,2022-10-17 13:19:04
1320,car,,,2022-10-17 13:19:04
1322,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:04
1323,car,,,2022-10-17 13:19:05
1325,person,,,2022-10-17 13:19:06
1327,car,,,2022-10-17 13:19:06
1329,car,,,2022-10-17 13:19:06
1330,car,,,2022-10-17 13:19:06
1332,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:07
1333,person,,,2022-10-17 13:19:07
1334,person,,,2022-10-17 13:19:07
1335,car,,,2022-10-17 13:19:07
1336,car,,,2022-10-17 13:19:08
1337,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:08
1338,person,,,2022-10-17 13:19:08
1339,person,,,2022-10-17 13:19:08
1340,car,,,2022-10-17 13:19:08
1341,bicycle,,,2022-10-17 13:19:08
1342,car,,,2022-10-17 13:19:09
1343,car,,,2022-10-17 13:19:09
1344,person,,,2022-10-17 13:19:09
1345,person,,,2022-10-17 13:19:09
1346,car,,,2022-10-17 13:19:09
1348,person,,,2022-10-17 13:19:10
1349,bicycle,,,2022-10-17 13:19:10
1350,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:10
1351,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:10
1352,bicycle,,,2022-10-17 13:19:10
1353,car,,,2022-10-17 13:19:11
1354,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:11
1355,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:11
1356,unclear,,,2022-10-17 13:19:11
1357,car,['Haltelinie'],,2022-10-17 13:19:11
1360,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:12
1361,person,,,2022-10-17 13:19:12
1362,car,,,2022-10-17 13:19:12
1363,car,,,2022-10-17 13:19:12
1364,car,,,2022-10-17 13:19:12
1365,car,,,2022-10-17 13:19:12
1366,person,,,2022-10-17 13:19:12
1369,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:13
1370,car,,,2022-10-17 13:19:13
1371,person,,,2022-10-17 13:19:14
1372,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:14
1373,car,,,2022-10-17 13:19:14
1375,car,,,2022-10-17 13:19:15
1376,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:19:15
1377,person,['Querschnitt_Straße'],,2022-10-17 13:19:15
1378,car,,,2022-10-17 13:19:16
1379,person,,,2022-10-17 13:19:16
1380,car,,,2022-10-17 13:19:16
1381,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:16
1382,car,,,2022-10-17 13:19:16
1383,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:17
1387,car,,,2022-10-17 13:19:18
1388,motorcycle,,,2022-10-17 13:19:18
1389,car,,,2022-10-17 13:19:18
1392,bicycle,,,2022-10-17 13:19:19
1393,car,,,2022-10-17 13:19:21
1394,bicycle,,,2022-10-17 13:19:21
1396,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:23
1398,car,,,2022-10-17 13:19:24
1399,car,,,2022-10-17 13:19:24
1400,car,,,2022-10-17 13:19:25
1401,car,,,2022-10-17 13:19:25
1403,person,,,2022-10-17 13:19:26
1404,car,,,2022-10-17 13:19:27
1406,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:19:28
1407,person,"['Haltelinie', 'FG2']",,2022-10-17 13:19:28
1408,person,,,2022-10-17 13:19:29
1410,person,,,2022-10-17 13:19:29
1412,person,,,2022-10-17 13:19:30
1413,unclear,,,2022-10-17 13:19:30
1415,person,,,2022-10-17 13:19:31
1417,unclear,,,2022-10-17 13:19:32
1418,bicycle,,,2022-10-17 13:19:32
1419,unclear,,,2022-10-17 13:19:32
1420,bicycle,,,2022-10-17 13:19:32
1421,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:32
1422,person,,,2022-10-17 13:19:32
1423,unclear,,,2022-10-17 13:19:32
1425,bicycle,,,2022-10-17 13:19:33
1426,unclear,,,2022-10-17 13:19:33
1428,unclear,,,2022-10-17 13:19:33
1430,person,['FG1'],,2022-10-17 13:19:33
1431,car,,,2022-10-17 13:19:33
1432,bicycle,,,2022-10-17 13:19:34
1433,car,,,2022-10-17 13:19:34
1434,person,,,2022-10-17 13:19:34
1435,bicycle,,,2022-10-17 13:19:34
1436,person,['Querschnitt_Straße'],,2022-10-17 13:19:34
1438,person,['Querschnitt_Straße'],,2022-10-17 13:19:34
1441,person,,,2022-10-17 13:19:34
1443,bicycle,,,2022-10-17 13:19:34
1445,person,,,2022-10-17 13:19:34
1446,person,,,2022-10-17 13:19:34
1447,bicycle,['Querschnitt_Straße'],,2022-10-17 13:19:34
1448,person,,,2022-10-17 13:19:35
1449,person,['FG1'],,2022-10-17 13:19:35
1450,person,,,2022-10-17 13:19:35
1451,person,,,2022-10-17 13:19:35
1453,bicycle,,,2022-10-17 13:19:36
1454,person,"['Haltelinie', 'FG2']",,2022-10-17 13:19:36
1457,bicycle,,,2022-10-17 13:19:36
1459,bicycle,,,2022-10-17 13:19:37
1460,person,,,2022-10-17 13:19:37
1461,bicycle,,,2022-10-17 13:19:37
1462,person,,,2022-10-17 13:19:38
1463,bicycle,,,2022-10-17 13:19:38
1464,person,,,2022-10-17 13:19:38
1465,person,,,2022-10-17 13:19:39
1467,person,,,2022-10-17 13:19:39
1468,bicycle,,,2022-10-17 13:19:39
1469,unclear,,,2022-10-17 13:19:39
1473,person,,,2022-10-17 13:19:40
1474,unclear,,,2022-10-17 13:19:40
1475,unclear,,,2022-10-17 13:19:40
1478,person,,,2022-10-17 13:19:41
1479,bicycle,,,2022-10-17 13:19:41
1480,person,,,2022-10-17 13:19:42
1481,person,,,2022-10-17 13:19:42
1483,person,,,2022-10-17 13:19:43
1484,person,,,2022-10-17 13:19:43
1485,person,,,2022-10-17 13:19:43
1486,car,,,2022-10-17 13:19:44
1488,person,,,2022-10-17 13:19:44
1489,person,,,2022-10-17 13:19:44
1491,person,,,2022-10-17 13:19:44
1492,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:19:45
1493,car,,,2022-10-17 13:19:45
1494,car,,,2022-10-17 13:19:46
1495,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:46
1497,car,,,2022-10-17 13:19:48
1500,person,,,2022-10-17 13:19:49
1504,person,,,2022-10-17 13:19:50
1505,person,,,2022-10-17 13:19:50
1506,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:19:51
1507,person,"['FG1', 'FG2']",,2022-10-17 13:19:51
1508,person,,,2022-10-17 13:19:51
1509,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:51
1510,person,,,2022-10-17 13:19:51
1512,bicycle,,,2022-10-17 13:19:52
1513,person,,,2022-10-17 13:19:52
1515,car,,,2022-10-17 13:19:52
1516,car,,,2022-10-17 13:19:53
1517,person,,,2022-10-17 13:19:53
1519,bicycle,,,2022-10-17 13:19:54
1520,person,,,2022-10-17 13:19:54
1522,person,['FG1'],,2022-10-17 13:19:54
1523,person,,,2022-10-17 13:19:54
1524,person,,,2022-10-17 13:19:54
1526,car,['Haltelinie'],,2022-10-17 13:19:56
1527,person,,,2022-10-17 13:19:56
1529,car,,,2022-10-17 13:19:56
1530,person,,,2022-10-17 13:19:56
1531,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:56
1532,bicycle,,,2022-10-17 13:19:57
1533,person,,,2022-10-17 13:19:57
1534,car,,,2022-10-17 13:19:57
1535,person,,,2022-10-17 13:19:58
1536,truck,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:59
1537,car,,,2022-10-17 13:19:59
1538,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:19:59
1540,person,,,2022-10-17 13:20:00
1541,car,,,2022-10-17 13:20:00
1542,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:20:01
1543,person,,,2022-10-17 13:20:01
1544,car,,,2022-10-17 13:20:01
1545,car,,,2022-10-17 13:20:01
1546,bicycle,,,2022-10-17 13:20:02
1548,bus,,,2022-10-17 13:20:03
1551,bicycle,,,2022-10-17 13:20:04
1552,person,,,2022-10-17 13:20:05
1553,bus,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:20:05
1554,car,,,2022-10-17 13:20:05
1556,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:20:05
1557,motorcycle,,,2022-10-17 13:20:05
1558,car,,,2022-10-17 13:20:06
1559,person,,,2022-10-17 13:20:06
1560,car,,,2022-10-17 13:20:06
1561,person,,,2022-10-17 13:20:06
1562,car,,,2022-10-17 13:20:06
1564,car,,,2022-10-17 13:20:06
1565,car,,,2022-10-17 13:20:07
1566,person,,,2022-10-17 13:20:07
1567,person,,,2022-10-17 13:20:07
1573,bicycle,,,2022-10-17 13:20:07
1574,person,,,2022-10-17 13:20:08
1575,person,,,2022-10-17 13:20:09
1576,car,,,2022-10-17 13:20:09
1577,bicycle,,,2022-10-17 13:20:09
1578,car,,,2022-10-17 13:20:09
1580,car,,,2022-10-17 13:20:10
1581,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:20:10
1582,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:20:10
1583,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:20:11
1584,bus,,,2022-10-17 13:20:11
1585,person,['Querschnitt_Straße'],,2022-10-17 13:20:11
1587,car,['Haltelinie'],,2022-10-17 13:20:13
1588,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:20:14
1589,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:20:14
1590,car,,,2022-10-17 13:20:14
1591,person,['FG1'],,2022-10-17 13:20:15
1593,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:20:15
1597,car,,,2022-10-17 13:20:16
1598,car,,,2022-10-17 13:20:16
1599,motorcycle,,,2022-10-17 13:20:16
1601,bicycle,,,2022-10-17 13:20:16
1602,bicycle,,,2022-10-17 13:20:17
1603,person,['FG2'],,2022-10-17 13:20:17
1604,person,,,2022-10-17 13:20:17
1605,person,,,2022-10-17 13:20:17
1606,person,,,2022-10-17 13:20:17
1607,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:20:17
1608,person,,,2022-10-17 13:20:17
1609,person,['Querschnitt_Straße'],,2022-10-17 13:20:17
1610,truck,,,2022-10-17 13:20:17
1611,person,['Querschnitt_Straße'],,2022-10-17 13:20:18
1613,car,,,2022-10-17 13:20:18
1614,car,,,2022-10-17 13:20:18
1615,car,['Haltelinie'],,2022-10-17 13:20:18
1616,car,,,2022-10-17 13:20:19
1617,person,['Querschnitt_Straße'],,2022-10-17 13:20:19
1619,car,,,2022-10-17 13:20:19
1620,car,,,2022-10-17 13:20:20
1621,car,['Haltelinie'],,2022-10-17 13:20:20
1622,truck,,,2022-10-17 13:20:20
1623,person,,,2022-10-17 13:20:20
1624,car,['Querschnitt_Straße'],,2022-10-17 13:20:20
1627,bicycle,,,2022-10-17 13:20:22
1628,car,,,2022-10-17 13:20:22
1629,person,,,2022-10-17 13:20:22
1631,car,,,2022-10-17 13:20:22
1632,bicycle,,,2022-10-17 13:20:23
1633,car,,,2022-10-17 13:20:24
1635,car,,,2022-10-17 13:20:25
1636,bicycle,,,2022-10-17 13:20:25
1637,bicycle,,,2022-10-17 13:20:26
1638,person,['Querschnitt_Straße'],,2022-10-17 13:20:27
1639,person,,,2022-10-17 13:20:28
1641,person,,,2022-10-17 13:20:28
1642,motorcycle,,,2022-10-17 13:20:28
1645,car,['Haltelinie'],,2022-10-17 13:20:29
1646,bicycle,,,2022-10-17 13:20:30
1647,car,,,2022-10-17 13:20:30
1650,person,,,2022-10-17 13:20:30
1651,person,['Querschnitt_Straße'],,2022-10-17 13:20:30
1654,person,,,2022-10-17 13:20:30
1655,car,,,2022-10-17 13:20:31
1656,person,['Querschnitt_Straße'],,2022-10-17 13:20:32
1657,bicycle,,,2022-10-17 13:20:33
1658,person,,,2022-10-17 13:20:33
1659,person,,,2022-10-17 13:20:33
1660,unclear,,,2022-10-17 13:20:34
1661,bicycle,,,2022-10-17 13:20:34
1662,car,,,2022-10-17 13:20:35
1665,person,,,2022-10-17 13:20:36
