,Class,Crossed_Section,Movement,Appearance
7126,motorcycle,,,2022-10-17 18:53:41
7127,motorcycle,,,2022-10-17 18:53:41
7128,car,,,2022-10-17 18:53:42
7130,person,"['Haltelinie', 'FG2']",,2022-10-17 18:53:43
7131,car,['Haltelinie'],,2022-10-17 18:53:43
7132,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:53:44
7133,car,,,2022-10-17 18:53:44
7134,motorcycle,,,2022-10-17 18:53:45
7135,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:53:46
7138,car,,,2022-10-17 18:53:47
7139,car,,,2022-10-17 18:53:47
7141,car,['Querschnitt_Straße'],,2022-10-17 18:53:48
7142,person,,,2022-10-17 18:53:48
7143,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:53:48
7144,car,['Querschnitt_Straße'],,2022-10-17 18:53:48
7145,person,,,2022-10-17 18:53:48
7147,person,,,2022-10-17 18:53:49
7148,motorcycle,,,2022-10-17 18:53:49
7149,bicycle,,,2022-10-17 18:53:49
7150,car,,,2022-10-17 18:53:49
7152,car,,,2022-10-17 18:53:49
7153,person,,,2022-10-17 18:53:50
7156,car,,,2022-10-17 18:53:53
7157,car,,,2022-10-17 18:53:53
7158,car,,,2022-10-17 18:53:53
7159,person,,,2022-10-17 18:53:54
7160,person,,,2022-10-17 18:53:54
7161,person,,,2022-10-17 18:53:55
7162,person,['FG2'],,2022-10-17 18:53:55
7163,person,,,2022-10-17 18:53:55
7164,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:53:55
7166,person,['FG2'],,2022-10-17 18:53:55
7168,person,['FG2'],,2022-10-17 18:53:56
7169,person,,,2022-10-17 18:53:57
7170,truck,,,2022-10-17 18:53:57
7171,person,,,2022-10-17 18:53:57
7172,person,['Querschnitt_Straße'],,2022-10-17 18:53:57
7173,person,['Haltelinie'],,2022-10-17 18:53:57
7177,person,,,2022-10-17 18:53:58
7178,person,,,2022-10-17 18:53:59
7179,person,,,2022-10-17 18:53:59
7182,person,['FG2'],,2022-10-17 18:54:00
7183,person,,,2022-10-17 18:54:00
7185,person,['Haltelinie'],,2022-10-17 18:54:01
7186,unclear,,,2022-10-17 18:54:01
7187,person,,,2022-10-17 18:54:01
7188,car,,,2022-10-17 18:54:01
7189,person,,,2022-10-17 18:54:01
7190,person,,,2022-10-17 18:54:01
7191,person,,,2022-10-17 18:54:02
7192,person,,,2022-10-17 18:54:02
7194,person,,,2022-10-17 18:54:02
7196,person,['Querschnitt_Straße'],,2022-10-17 18:54:03
7197,person,,,2022-10-17 18:54:03
7199,person,,,2022-10-17 18:54:03
7200,person,,,2022-10-17 18:54:03
7201,person,,,2022-10-17 18:54:03
7203,person,"['Haltelinie', 'FG2']",,2022-10-17 18:54:04
7205,person,,,2022-10-17 18:54:04
7206,person,,,2022-10-17 18:54:04
7207,car,,,2022-10-17 18:54:04
7208,person,,,2022-10-17 18:54:05
7209,unclear,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:54:05
7211,unclear,,,2022-10-17 18:54:05
7213,person,,,2022-10-17 18:54:06
7215,person,['FG1'],,2022-10-17 18:54:06
7217,car,,,2022-10-17 18:54:06
7218,person,,,2022-10-17 18:54:06
7219,unclear,,,2022-10-17 18:54:06
7220,person,,,2022-10-17 18:54:06
7221,motorcycle,,,2022-10-17 18:54:07
7224,person,,,2022-10-17 18:54:07
7226,person,,,2022-10-17 18:54:07
7227,person,,,2022-10-17 18:54:08
7228,person,,,2022-10-17 18:54:08
7229,person,,,2022-10-17 18:54:08
7231,unclear,,,2022-10-17 18:54:09
7232,person,,,2022-10-17 18:54:09
7234,person,,,2022-10-17 18:54:09
7235,car,,,2022-10-17 18:54:09
7237,car,,,2022-10-17 18:54:10
7239,car,,,2022-10-17 18:54:11
7240,person,,,2022-10-17 18:54:12
7241,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:54:12
7242,car,,,2022-10-17 18:54:12
7243,person,,,2022-10-17 18:54:12
7244,person,,,2022-10-17 18:54:13
7245,car,,,2022-10-17 18:54:13
7246,person,,,2022-10-17 18:54:14
7247,person,"['Haltelinie', 'FG1']",,2022-10-17 18:54:14
7248,motorcycle,,,2022-10-17 18:54:14
7250,person,,,2022-10-17 18:54:15
7251,car,,,2022-10-17 18:54:16
7252,person,,,2022-10-17 18:54:16
7254,person,,,2022-10-17 18:54:16
7255,person,,,2022-10-17 18:54:16
7256,person,,,2022-10-17 18:54:17
7257,person,,,2022-10-17 18:54:17
7258,car,,,2022-10-17 18:54:17
7259,car,['Querschnitt_Straße'],,2022-10-17 18:54:18
7260,person,,,2022-10-17 18:54:18
7261,car,,,2022-10-17 18:54:18
7262,motorcycle,,,2022-10-17 18:54:19
7263,person,,,2022-10-17 18:54:19
7264,person,,,2022-10-17 18:54:19
7265,person,,,2022-10-17 18:54:20
7266,unclear,,,2022-10-17 18:54:20
7270,person,,,2022-10-17 18:54:22
7271,person,,,2022-10-17 18:54:22
7272,motorcycle,,,2022-10-17 18:54:23
7273,person,"['Haltelinie', 'FG1']",,2022-10-17 18:54:23
7274,person,,,2022-10-17 18:54:23
7276,person,"['Haltelinie', 'FG1']",,2022-10-17 18:54:24
7279,car,['Querschnitt_Straße'],,2022-10-17 18:54:24
7281,person,,,2022-10-17 18:54:24
7282,bicycle,,,2022-10-17 18:54:24
7283,unclear,,,2022-10-17 18:54:24
7285,person,,,2022-10-17 18:54:25
7286,person,,,2022-10-17 18:54:25
7288,car,,,2022-10-17 18:54:27
7289,bicycle,,,2022-10-17 18:54:28
7290,motorcycle,,,2022-10-17 18:54:28
7291,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:54:28
7292,car,,,2022-10-17 18:54:29
7293,person,"['Haltelinie', 'FG1']",,2022-10-17 18:54:29
7294,person,,,2022-10-17 18:54:30
7297,person,"['FG1', 'FG2']",,2022-10-17 18:54:30
7300,person,,,2022-10-17 18:54:30
7301,person,,,2022-10-17 18:54:30
7303,person,,,2022-10-17 18:54:31
7304,person,,,2022-10-17 18:54:32
7305,person,,,2022-10-17 18:54:32
7307,person,,,2022-10-17 18:54:33
7308,car,,,2022-10-17 18:54:33
7310,person,,,2022-10-17 18:54:33
7311,person,,,2022-10-17 18:54:33
7312,person,,,2022-10-17 18:54:33
7314,person,,,2022-10-17 18:54:34
7315,person,,,2022-10-17 18:54:34
7317,person,,,2022-10-17 18:54:34
7318,person,,,2022-10-17 18:54:34
7319,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:54:35
7321,person,,,2022-10-17 18:54:35
7322,person,,,2022-10-17 18:54:35
7323,person,,,2022-10-17 18:54:35
7324,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:54:36
7325,person,,,2022-10-17 18:54:36
7326,person,,,2022-10-17 18:54:36
7327,person,,,2022-10-17 18:54:36
7328,unclear,,,2022-10-17 18:54:36
7329,person,,,2022-10-17 18:54:36
7331,person,['FG2'],,2022-10-17 18:54:36
7333,unclear,,,2022-10-17 18:54:36
7334,person,"['Haltelinie', 'FG2']",,2022-10-17 18:54:36
7335,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:54:37
7336,person,,,2022-10-17 18:54:37
7337,person,['FG2'],,2022-10-17 18:54:37
7338,person,,,2022-10-17 18:54:37
7340,car,,,2022-10-17 18:54:37
7341,person,,,2022-10-17 18:54:38
7343,person,,,2022-10-17 18:54:38
7344,car,,,2022-10-17 18:54:38
7345,person,,,2022-10-17 18:54:38
7346,person,,,2022-10-17 18:54:38
7347,person,,,2022-10-17 18:54:38
7349,person,,,2022-10-17 18:54:39
7350,person,,,2022-10-17 18:54:39
7351,person,"['FG1', 'FG2']",,2022-10-17 18:54:39
7355,person,,,2022-10-17 18:54:39
7356,car,,,2022-10-17 18:54:40
7357,person,['Haltelinie'],,2022-10-17 18:54:40
7358,person,['Haltelinie'],,2022-10-17 18:54:40
7359,person,,,2022-10-17 18:54:40
7360,car,,,2022-10-17 18:54:40
7362,bicycle,['FG2'],,2022-10-17 18:54:40
7363,person,,,2022-10-17 18:54:40
7365,unclear,,,2022-10-17 18:54:41
7366,person,,,2022-10-17 18:54:41
7367,person,,,2022-10-17 18:54:41
7368,unclear,,,2022-10-17 18:54:41
7370,unclear,,,2022-10-17 18:54:42
7371,person,,,2022-10-17 18:54:42
7372,person,,,2022-10-17 18:54:42
7373,unclear,,,2022-10-17 18:54:42
7374,car,,,2022-10-17 18:54:42
7375,motorcycle,,,2022-10-17 18:54:42
7377,person,,,2022-10-17 18:54:42
7378,unclear,,,2022-10-17 18:54:43
7379,person,['Querschnitt_Straße'],,2022-10-17 18:54:43
7380,person,,,2022-10-17 18:54:43
7383,unclear,,,2022-10-17 18:54:43
7385,person,,,2022-10-17 18:54:44
7386,person,,,2022-10-17 18:54:44
7389,person,['Querschnitt_Straße'],,2022-10-17 18:54:44
7390,person,,,2022-10-17 18:54:44
7391,person,['Querschnitt_Straße'],,2022-10-17 18:54:45
7392,person,,,2022-10-17 18:54:45
7393,person,,,2022-10-17 18:54:45
7394,person,,,2022-10-17 18:54:45
7396,person,,,2022-10-17 18:54:45
7397,person,,,2022-10-17 18:54:46
7399,bicycle,,,2022-10-17 18:54:46
7400,car,,,2022-10-17 18:54:47
7401,person,['Querschnitt_Straße'],,2022-10-17 18:54:47
7403,person,,,2022-10-17 18:54:47
7404,person,,,2022-10-17 18:54:47
7405,person,['FG1'],,2022-10-17 18:54:47
7406,person,,,2022-10-17 18:54:47
7408,person,,,2022-10-17 18:54:48
7410,person,,,2022-10-17 18:54:48
7411,person,,,2022-10-17 18:54:48
7412,person,,,2022-10-17 18:54:48
7414,person,,,2022-10-17 18:54:49
7415,car,,,2022-10-17 18:54:49
7416,unclear,,,2022-10-17 18:54:49
7417,car,,,2022-10-17 18:54:49
7418,person,,,2022-10-17 18:54:49
7419,person,,,2022-10-17 18:54:49
7421,motorcycle,,,2022-10-17 18:54:50
7423,unclear,,,2022-10-17 18:54:51
7424,person,['FG2'],,2022-10-17 18:54:51
7425,person,,,2022-10-17 18:54:51
7426,car,,,2022-10-17 18:54:52
7427,person,,,2022-10-17 18:54:52
7429,person,,,2022-10-17 18:54:53
7430,motorcycle,,,2022-10-17 18:54:53
7431,person,,,2022-10-17 18:54:54
7432,person,,,2022-10-17 18:54:54
7433,person,,,2022-10-17 18:54:54
7434,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:54:54
7435,motorcycle,,,2022-10-17 18:54:55
7436,person,,,2022-10-17 18:54:55
7437,car,,,2022-10-17 18:54:56
7439,car,,,2022-10-17 18:54:56
7440,person,,,2022-10-17 18:54:58
7441,car,,,2022-10-17 18:54:59
7444,car,,,2022-10-17 18:55:00
7445,bus,['Haltelinie'],,2022-10-17 18:55:01
7446,motorcycle,,,2022-10-17 18:55:01
7447,car,,,2022-10-17 18:55:01
7448,person,,,2022-10-17 18:55:01
7449,car,['Haltelinie'],,2022-10-17 18:55:01
7450,motorcycle,,,2022-10-17 18:55:02
7451,car,,,2022-10-17 18:55:02
7452,car,,,2022-10-17 18:55:02
7454,truck,,,2022-10-17 18:55:03
7456,bicycle,,,2022-10-17 18:55:04
7458,car,,,2022-10-17 18:55:04
7460,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:55:06
7461,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:55:06
7462,car,,,2022-10-17 18:55:06
7463,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:55:06
7464,car,,,2022-10-17 18:55:06
7465,car,,,2022-10-17 18:55:06
7467,car,,,2022-10-17 18:55:07
7468,motorcycle,,,2022-10-17 18:55:07
7469,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:55:07
7470,person,,,2022-10-17 18:55:08
7471,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:55:09
7473,person,['FG1'],,2022-10-17 18:55:09
7474,unclear,,,2022-10-17 18:55:09
7475,bicycle,,,2022-10-17 18:55:09
7476,car,,,2022-10-17 18:55:09
7479,car,,,2022-10-17 18:55:10
7480,car,,,2022-10-17 18:55:10
7481,unclear,,,2022-10-17 18:55:11
7482,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:55:11
7483,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:55:12
7484,person,,,2022-10-17 18:55:12
7485,car,,,2022-10-17 18:55:12
7487,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:55:13
7488,motorcycle,,,2022-10-17 18:55:14
7492,person,,,2022-10-17 18:55:17
7494,car,,,2022-10-17 18:55:17
7495,car,,,2022-10-17 18:55:18
7496,car,,,2022-10-17 18:55:18
7497,person,,,2022-10-17 18:55:18
7498,person,,,2022-10-17 18:55:19
7499,person,,,2022-10-17 18:55:19
7501,person,,,2022-10-17 18:55:19
7502,person,,,2022-10-17 18:55:19
7503,person,['FG1'],,2022-10-17 18:55:20
7504,motorcycle,,,2022-10-17 18:55:20
7505,person,,,2022-10-17 18:55:20
7506,unclear,['Querschnitt_Straße'],,2022-10-17 18:55:21
7507,person,,,2022-10-17 18:55:22
7508,person,,,2022-10-17 18:55:22
7509,unclear,,,2022-10-17 18:55:22
7511,person,,,2022-10-17 18:55:23
7512,car,,,2022-10-17 18:55:24
7513,person,,,2022-10-17 18:55:24
7516,person,['FG2'],,2022-10-17 18:55:25
7518,person,,,2022-10-17 18:55:25
7519,unclear,,,2022-10-17 18:55:25
7521,person,,,2022-10-17 18:55:25
7523,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:55:26
7524,person,,,2022-10-17 18:55:26
7525,person,,,2022-10-17 18:55:27
7526,unclear,,,2022-10-17 18:55:27
7527,unclear,,,2022-10-17 18:55:27
7529,person,,,2022-10-17 18:55:28
7530,person,,,2022-10-17 18:55:28
7531,person,,,2022-10-17 18:55:28
7532,unclear,['FG2'],,2022-10-17 18:55:28
7533,person,"['Haltelinie', 'FG2']",,2022-10-17 18:55:28
7534,person,,,2022-10-17 18:55:28
7535,unclear,,,2022-10-17 18:55:29
7536,unclear,,,2022-10-17 18:55:29
7537,bicycle,,,2022-10-17 18:55:29
7538,motorcycle,,,2022-10-17 18:55:29
7540,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:55:29
7541,unclear,,,2022-10-17 18:55:29
7542,unclear,,,2022-10-17 18:55:29
7544,person,,,2022-10-17 18:55:30
7545,unclear,,,2022-10-17 18:55:30
7546,person,,,2022-10-17 18:55:30
7548,unclear,,,2022-10-17 18:55:31
7550,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:55:31
7553,unclear,,,2022-10-17 18:55:32
7555,unclear,,,2022-10-17 18:55:32
7558,unclear,,,2022-10-17 18:55:33
7559,unclear,,,2022-10-17 18:55:34
7560,person,,,2022-10-17 18:55:35
7561,unclear,,,2022-10-17 18:55:36
7563,motorcycle,,,2022-10-17 18:55:36
7565,person,,,2022-10-17 18:55:38
7566,person,,,2022-10-17 18:55:39
7567,person,['FG1'],,2022-10-17 18:55:39
7569,person,,,2022-10-17 18:55:40
7570,unclear,,,2022-10-17 18:55:40
7571,person,,,2022-10-17 18:55:41
7572,person,,,2022-10-17 18:55:41
7573,person,,,2022-10-17 18:55:42
7574,person,,,2022-10-17 18:55:43
7575,person,,,2022-10-17 18:55:43
7577,person,,,2022-10-17 18:55:48
7578,bicycle,,,2022-10-17 18:55:48
7581,person,,,2022-10-17 18:55:49
7582,car,,,2022-10-17 18:55:49
7583,bicycle,,,2022-10-17 18:55:49
7584,bicycle,['FG2'],,2022-10-17 18:55:50
7586,bicycle,,,2022-10-17 18:55:50
7588,person,,,2022-10-17 18:55:50
7590,car,"['FG2', 'Querschnitt_Straße']",,2022-10-17 18:55:50
7591,unclear,,,2022-10-17 18:55:50
7592,person,,,2022-10-17 18:55:51
7594,motorcycle,,,2022-10-17 18:55:51
7597,car,,,2022-10-17 18:55:51
7598,person,,,2022-10-17 18:55:51
7599,person,,,2022-10-17 18:55:52
7601,car,,,2022-10-17 18:55:54
7602,car,,,2022-10-17 18:55:54
7603,person,,,2022-10-17 18:55:55
7604,person,['Haltelinie'],,2022-10-17 18:55:55
7605,person,,,2022-10-17 18:55:55
7608,motorcycle,,,2022-10-17 18:56:01
7609,person,,,2022-10-17 18:56:05
7610,person,,,2022-10-17 18:56:06
7611,person,['FG1'],,2022-10-17 18:56:07
7613,person,,,2022-10-17 18:56:09
7614,person,['FG1'],,2022-10-17 18:56:10
7615,person,,,2022-10-17 18:56:10
7616,car,,,2022-10-17 18:56:10
7617,person,"['FG1', 'FG2']",,2022-10-17 18:56:10
7619,person,,,2022-10-17 18:56:11
7620,person,,,2022-10-17 18:56:11
7621,person,,,2022-10-17 18:56:12
7622,person,,,2022-10-17 18:56:12
7624,unclear,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:56:12
7625,unclear,,,2022-10-17 18:56:12
7626,person,,,2022-10-17 18:56:12
7627,person,['FG2'],,2022-10-17 18:56:13
7628,unclear,,,2022-10-17 18:56:13
7629,person,,,2022-10-17 18:56:13
7630,person,,,2022-10-17 18:56:14
7631,person,,,2022-10-17 18:56:14
7632,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:56:14
7633,person,,,2022-10-17 18:56:14
7634,person,,,2022-10-17 18:56:15
7637,unclear,,,2022-10-17 18:56:16
7639,person,,,2022-10-17 18:56:18
7640,person,,,2022-10-17 18:56:18
7641,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:56:18
7643,person,"['Haltelinie', 'FG1']",,2022-10-17 18:56:19
7644,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:56:19
7646,motorcycle,,,2022-10-17 18:56:20
7647,car,,,2022-10-17 18:56:21
7648,person,,,2022-10-17 18:56:21
7649,person,,,2022-10-17 18:56:22
7650,motorcycle,,,2022-10-17 18:56:22
7651,car,,,2022-10-17 18:56:22
7653,person,,,2022-10-17 18:56:23
7654,person,,,2022-10-17 18:56:23
7655,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:56:23
7656,person,['FG1'],,2022-10-17 18:56:24
7657,person,,,2022-10-17 18:56:24
7659,person,,,2022-10-17 18:56:25
7660,car,,,2022-10-17 18:56:26
7661,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:56:26
7662,person,,,2022-10-17 18:56:26
7663,bicycle,,,2022-10-17 18:56:26
7665,person,['FG1'],,2022-10-17 18:56:27
7666,person,,,2022-10-17 18:56:27
7667,person,,,2022-10-17 18:56:27
7668,person,,,2022-10-17 18:56:28
7669,person,['FG2'],,2022-10-17 18:56:28
7670,person,,,2022-10-17 18:56:28
7671,person,,,2022-10-17 18:56:28
7672,car,,,2022-10-17 18:56:28
7674,car,,,2022-10-17 18:56:28
7676,person,,,2022-10-17 18:56:29
7677,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:56:29
7678,car,,,2022-10-17 18:56:29
7680,motorcycle,,,2022-10-17 18:56:29
7681,person,,,2022-10-17 18:56:29
7683,car,,,2022-10-17 18:56:31
7684,car,,,2022-10-17 18:56:31
7685,car,,,2022-10-17 18:56:31
7687,motorcycle,,,2022-10-17 18:56:31
7689,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:56:31
7690,person,,,2022-10-17 18:56:32
7693,car,,,2022-10-17 18:56:33
7696,car,,,2022-10-17 18:56:33
7697,bicycle,,,2022-10-17 18:56:34
7698,person,"['Haltelinie', 'FG1']",,2022-10-17 18:56:34
7699,car,,,2022-10-17 18:56:34
7701,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:56:34
7702,car,,,2022-10-17 18:56:35
7703,motorcycle,,,2022-10-17 18:56:35
7704,car,,,2022-10-17 18:56:35
7705,unclear,,,2022-10-17 18:56:35
7706,truck,,,2022-10-17 18:56:35
7708,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:56:36
7711,car,['Querschnitt_Straße'],,2022-10-17 18:56:37
7712,person,,,2022-10-17 18:56:38
7713,car,,,2022-10-17 18:56:38
7714,car,,,2022-10-17 18:56:38
7715,person,,,2022-10-17 18:56:38
7716,person,,,2022-10-17 18:56:39
7717,motorcycle,,,2022-10-17 18:56:40
7718,unclear,,,2022-10-17 18:56:40
7721,person,,,2022-10-17 18:56:40
7722,person,,,2022-10-17 18:56:41
7724,person,,,2022-10-17 18:56:42
7726,person,,,2022-10-17 18:56:43
7727,person,,,2022-10-17 18:56:43
7728,person,"['Haltelinie', 'FG1']",,2022-10-17 18:56:43
7729,person,"['FG1', 'FG2']",,2022-10-17 18:56:44
7730,unclear,,,2022-10-17 18:56:45
7731,person,,,2022-10-17 18:56:47
7732,person,,,2022-10-17 18:56:48
7733,person,,,2022-10-17 18:56:48
7734,person,,,2022-10-17 18:56:48
7735,person,,,2022-10-17 18:56:49
7736,bus,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:56:50
7737,person,,,2022-10-17 18:56:50
7739,person,,,2022-10-17 18:56:51
7740,car,,,2022-10-17 18:56:51
7741,unclear,,,2022-10-17 18:56:51
7743,motorcycle,,,2022-10-17 18:56:52
7744,person,,,2022-10-17 18:56:53
7747,car,,,2022-10-17 18:56:54
7748,person,,,2022-10-17 18:56:54
7749,person,,,2022-10-17 18:56:54
7750,person,,,2022-10-17 18:56:54
7751,truck,,,2022-10-17 18:56:55
7752,person,,,2022-10-17 18:56:55
7753,person,,,2022-10-17 18:56:57
7754,person,['Haltelinie'],,2022-10-17 18:56:57
7755,person,['FG1'],,2022-10-17 18:56:57
7756,person,,,2022-10-17 18:56:58
7758,car,,,2022-10-17 18:56:59
7759,bus,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:56:59
7760,person,,,2022-10-17 18:56:59
7761,car,,,2022-10-17 18:56:59
7762,person,,,2022-10-17 18:56:59
7764,person,,,2022-10-17 18:57:00
7765,car,,,2022-10-17 18:57:00
7766,bus,,,2022-10-17 18:57:00
7767,person,,,2022-10-17 18:57:00
7770,unclear,,,2022-10-17 18:57:01
7773,bicycle,,,2022-10-17 18:57:01
7774,person,,,2022-10-17 18:57:01
7775,bus,,,2022-10-17 18:57:01
7776,person,,,2022-10-17 18:57:01
7777,person,,,2022-10-17 18:57:01
7778,person,['FG1'],,2022-10-17 18:57:02
7780,person,,,2022-10-17 18:57:03
7781,person,,,2022-10-17 18:57:04
7782,person,,,2022-10-17 18:57:04
7783,car,,,2022-10-17 18:57:05
7785,person,,,2022-10-17 18:57:05
7788,person,,,2022-10-17 18:57:06
7789,motorcycle,,,2022-10-17 18:57:06
7790,car,['Querschnitt_Straße'],,2022-10-17 18:57:06
7791,unclear,,,2022-10-17 18:57:06
7792,person,['FG1'],,2022-10-17 18:57:06
7793,person,,,2022-10-17 18:57:06
7794,person,,,2022-10-17 18:57:07
7796,person,,,2022-10-17 18:57:07
7797,person,,,2022-10-17 18:57:08
7798,person,,,2022-10-17 18:57:08
7799,person,['Querschnitt_Straße'],,2022-10-17 18:57:09
7800,bicycle,,,2022-10-17 18:57:09
7802,person,,,2022-10-17 18:57:09
7804,motorcycle,,,2022-10-17 18:57:10
7806,person,,,2022-10-17 18:57:11
7807,unclear,,,2022-10-17 18:57:11
7809,bicycle,,,2022-10-17 18:57:12
7810,person,['FG2'],,2022-10-17 18:57:12
7812,person,,,2022-10-17 18:57:14
7813,person,,,2022-10-17 18:57:15
7814,person,,,2022-10-17 18:57:16
7815,person,,,2022-10-17 18:57:18
7817,person,['Querschnitt_Straße'],,2022-10-17 18:57:20
7818,person,['FG2'],,2022-10-17 18:57:22
7820,person,,,2022-10-17 18:57:22
7821,person,,,2022-10-17 18:57:23
7822,unclear,,,2022-10-17 18:57:23
7823,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:57:23
7824,person,,,2022-10-17 18:57:23
7825,person,,,2022-10-17 18:57:23
7826,person,,,2022-10-17 18:57:24
7827,person,,,2022-10-17 18:57:24
7828,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:57:24
7829,person,,,2022-10-17 18:57:25
7830,motorcycle,,,2022-10-17 18:57:25
7831,person,,,2022-10-17 18:57:25
7832,person,,,2022-10-17 18:57:25
7833,person,,,2022-10-17 18:57:27
7834,person,,,2022-10-17 18:57:28
7836,person,"['Haltelinie', 'FG1']",,2022-10-17 18:57:29
7837,person,['Querschnitt_Straße'],,2022-10-17 18:57:29
7838,car,,,2022-10-17 18:57:29
7839,person,,,2022-10-17 18:57:29
7840,unclear,,,2022-10-17 18:57:30
7842,person,,,2022-10-17 18:57:30
7843,car,,,2022-10-17 18:57:30
7844,unclear,,,2022-10-17 18:57:31
7845,person,['FG1'],,2022-10-17 18:57:31
7846,person,,,2022-10-17 18:57:31
7847,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:31
7849,person,,,2022-10-17 18:57:32
7852,person,,,2022-10-17 18:57:32
7853,person,,,2022-10-17 18:57:32
7854,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:33
7855,person,,,2022-10-17 18:57:33
7856,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:33
7857,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:34
7858,person,,,2022-10-17 18:57:34
7859,car,,,2022-10-17 18:57:34
7860,person,,,2022-10-17 18:57:35
7864,person,,,2022-10-17 18:57:35
7865,unclear,,,2022-10-17 18:57:36
7866,person,"['Haltelinie', 'FG1']",,2022-10-17 18:57:36
7868,person,,,2022-10-17 18:57:37
7869,bicycle,,,2022-10-17 18:57:37
7870,car,,,2022-10-17 18:57:37
7872,person,,,2022-10-17 18:57:38
7873,car,,,2022-10-17 18:57:38
7874,person,,,2022-10-17 18:57:39
7875,person,,,2022-10-17 18:57:39
7876,person,['FG1'],,2022-10-17 18:57:39
7877,person,,,2022-10-17 18:57:39
7878,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:40
7879,person,,,2022-10-17 18:57:40
7880,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:41
7881,car,,,2022-10-17 18:57:42
7883,person,,,2022-10-17 18:57:42
7884,motorcycle,,,2022-10-17 18:57:43
7885,motorcycle,,,2022-10-17 18:57:43
7889,car,,,2022-10-17 18:57:44
7890,car,,,2022-10-17 18:57:45
7891,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:45
7892,person,,,2022-10-17 18:57:45
7893,motorcycle,,,2022-10-17 18:57:46
7894,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:46
7895,person,,,2022-10-17 18:57:46
7896,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:46
7897,car,,,2022-10-17 18:57:46
7898,car,,,2022-10-17 18:57:46
7899,car,,,2022-10-17 18:57:46
7900,car,,,2022-10-17 18:57:47
7901,person,['FG1'],,2022-10-17 18:57:47
7906,person,,,2022-10-17 18:57:48
7907,truck,,,2022-10-17 18:57:48
7908,person,,,2022-10-17 18:57:48
7909,motorcycle,,,2022-10-17 18:57:48
7910,person,,,2022-10-17 18:57:48
7912,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:57:49
7913,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:49
7914,car,,,2022-10-17 18:57:49
7915,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:49
7917,car,,,2022-10-17 18:57:50
7918,person,,,2022-10-17 18:57:50
7919,motorcycle,,,2022-10-17 18:57:50
7920,unclear,,,2022-10-17 18:57:50
