,Class,Crossed_Section,Movement,Appearance
3115,motorcycle,,,2022-10-17 18:33:46
3116,unclear,,,2022-10-17 18:33:46
3118,car,,,2022-10-17 18:33:48
3119,car,,,2022-10-17 18:33:48
3120,person,,,2022-10-17 18:33:49
3121,bicycle,,,2022-10-17 18:33:49
3122,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:33:51
3123,unclear,,,2022-10-17 18:33:51
3125,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:33:53
3126,car,,,2022-10-17 18:33:53
3129,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:33:55
3130,car,,,2022-10-17 18:33:56
3131,bicycle,,,2022-10-17 18:33:56
3132,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:33:56
3133,car,,,2022-10-17 18:33:56
3134,car,,,2022-10-17 18:33:56
3135,bicycle,,,2022-10-17 18:33:56
3137,car,,,2022-10-17 18:33:57
3138,car,,,2022-10-17 18:33:57
3142,person,,,2022-10-17 18:33:58
3143,person,['FG1'],,2022-10-17 18:33:58
3144,car,,,2022-10-17 18:33:58
3148,car,,,2022-10-17 18:33:59
3149,person,,,2022-10-17 18:34:00
3150,car,,,2022-10-17 18:34:00
3152,motorcycle,,,2022-10-17 18:34:01
3159,person,,,2022-10-17 18:34:04
3160,person,,,2022-10-17 18:34:04
3161,person,,,2022-10-17 18:34:05
3162,person,,,2022-10-17 18:34:05
3163,person,"['Haltelinie', 'FG1']",,2022-10-17 18:34:06
3164,person,,,2022-10-17 18:34:07
3165,person,,,2022-10-17 18:34:08
3166,person,,,2022-10-17 18:34:10
3167,unclear,,,2022-10-17 18:34:10
3168,person,,,2022-10-17 18:34:10
3169,person,,,2022-10-17 18:34:12
3170,unclear,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:34:12
3171,unclear,,,2022-10-17 18:34:12
3173,unclear,,,2022-10-17 18:34:12
3174,person,,,2022-10-17 18:34:12
3175,unclear,,,2022-10-17 18:34:12
3176,unclear,,,2022-10-17 18:34:13
3178,person,['Querschnitt_Straße'],,2022-10-17 18:34:13
3179,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:34:14
3181,person,,,2022-10-17 18:34:15
3182,person,,,2022-10-17 18:34:16
3183,unclear,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:34:17
3185,unclear,,,2022-10-17 18:34:19
3186,unclear,,,2022-10-17 18:34:20
3187,bicycle,,,2022-10-17 18:34:22
3188,person,,,2022-10-17 18:34:23
3189,person,,,2022-10-17 18:34:23
3191,unclear,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:34:24
3192,person,,,2022-10-17 18:34:25
3194,car,,,2022-10-17 18:34:26
3196,unclear,,,2022-10-17 18:34:26
3197,person,,,2022-10-17 18:34:27
3198,car,,,2022-10-17 18:34:27
3199,person,,,2022-10-17 18:34:27
3202,person,,,2022-10-17 18:34:28
3204,person,,,2022-10-17 18:34:29
3205,bicycle,,,2022-10-17 18:34:30
3206,person,,,2022-10-17 18:34:30
3207,unclear,,,2022-10-17 18:34:30
3208,car,,,2022-10-17 18:34:31
3209,person,,,2022-10-17 18:34:31
3210,person,,,2022-10-17 18:34:31
3211,unclear,,,2022-10-17 18:34:32
3212,unclear,,,2022-10-17 18:34:34
3213,motorcycle,,,2022-10-17 18:34:34
3214,person,,,2022-10-17 18:34:35
3215,car,,,2022-10-17 18:34:36
3217,unclear,,,2022-10-17 18:34:37
3218,person,,,2022-10-17 18:34:38
3219,person,,,2022-10-17 18:34:39
3221,person,,,2022-10-17 18:34:43
3222,car,,,2022-10-17 18:34:46
3223,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:34:47
3224,car,,,2022-10-17 18:34:47
3226,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:34:48
3227,person,,,2022-10-17 18:34:48
3228,car,,,2022-10-17 18:34:50
3229,car,,,2022-10-17 18:34:50
3232,unclear,,,2022-10-17 18:34:50
3233,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:34:50
3235,person,,,2022-10-17 18:34:52
3236,car,,,2022-10-17 18:34:52
3237,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:34:52
3238,car,,,2022-10-17 18:34:52
3239,bicycle,,,2022-10-17 18:34:52
3240,car,,,2022-10-17 18:34:53
3241,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:34:53
3242,car,,,2022-10-17 18:34:53
3243,car,,,2022-10-17 18:34:53
3244,car,,,2022-10-17 18:34:54
3245,car,,,2022-10-17 18:34:55
3246,person,,,2022-10-17 18:34:55
3247,car,,,2022-10-17 18:34:55
3248,car,,,2022-10-17 18:34:55
3249,car,,,2022-10-17 18:34:55
3250,person,,,2022-10-17 18:34:56
3251,unclear,,,2022-10-17 18:34:56
3253,person,,,2022-10-17 18:34:56
3254,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:34:56
3255,unclear,,,2022-10-17 18:34:57
3257,unclear,,,2022-10-17 18:34:58
3258,car,,,2022-10-17 18:34:58
3259,unclear,,,2022-10-17 18:34:59
3260,unclear,,,2022-10-17 18:35:00
3262,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:35:00
3263,bicycle,,,2022-10-17 18:35:00
3264,person,,,2022-10-17 18:35:06
3265,person,,,2022-10-17 18:35:07
3266,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:35:08
3268,car,,,2022-10-17 18:35:09
3269,car,,,2022-10-17 18:35:09
3270,unclear,,,2022-10-17 18:35:11
3271,person,,,2022-10-17 18:35:11
3272,unclear,,,2022-10-17 18:35:12
3273,person,,,2022-10-17 18:35:12
3274,motorcycle,,,2022-10-17 18:35:12
3277,car,,,2022-10-17 18:35:13
3278,car,,,2022-10-17 18:35:14
3279,car,,,2022-10-17 18:35:14
3280,bicycle,,,2022-10-17 18:35:15
3281,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:35:15
3283,car,,,2022-10-17 18:35:15
3285,bicycle,,,2022-10-17 18:35:17
3286,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:35:17
3287,truck,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:35:17
3289,person,,,2022-10-17 18:35:18
3290,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:35:18
3291,motorcycle,,,2022-10-17 18:35:18
3292,car,['Haltelinie'],,2022-10-17 18:35:18
3293,truck,,,2022-10-17 18:35:19
3294,car,['Haltelinie'],,2022-10-17 18:35:19
3295,motorcycle,,,2022-10-17 18:35:19
3296,unclear,,,2022-10-17 18:35:19
3297,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:35:19
3298,car,,,2022-10-17 18:35:20
3299,car,,,2022-10-17 18:35:20
3300,car,,,2022-10-17 18:35:20
3301,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:35:20
3304,unclear,,,2022-10-17 18:35:20
3306,car,,,2022-10-17 18:35:21
3307,car,['Querschnitt_Straße'],,2022-10-17 18:35:21
3308,car,,,2022-10-17 18:35:21
3309,car,,,2022-10-17 18:35:21
3310,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:35:22
3311,car,,,2022-10-17 18:35:22
3312,car,,,2022-10-17 18:35:22
3313,truck,,,2022-10-17 18:35:23
3314,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:35:23
3315,car,,,2022-10-17 18:35:23
3316,truck,,,2022-10-17 18:35:23
3317,person,['FG2'],,2022-10-17 18:35:24
3319,car,,,2022-10-17 18:35:25
3320,truck,,,2022-10-17 18:35:25
3321,car,,,2022-10-17 18:35:25
3322,motorcycle,,,2022-10-17 18:35:26
3323,car,,,2022-10-17 18:35:26
3324,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:35:26
3325,person,['FG1'],,2022-10-17 18:35:26
3326,car,,,2022-10-17 18:35:26
3327,truck,,,2022-10-17 18:35:26
3328,car,,,2022-10-17 18:35:26
3329,unclear,,,2022-10-17 18:35:27
3330,person,,,2022-10-17 18:35:27
3332,person,,,2022-10-17 18:35:27
3334,unclear,,,2022-10-17 18:35:28
3335,unclear,,,2022-10-17 18:35:28
3336,person,,,2022-10-17 18:35:28
3337,person,,,2022-10-17 18:35:29
3338,motorcycle,,,2022-10-17 18:35:29
3339,person,,,2022-10-17 18:35:30
3340,car,,,2022-10-17 18:35:30
3341,person,,,2022-10-17 18:35:30
3342,person,,,2022-10-17 18:35:30
3343,car,,,2022-10-17 18:35:31
3345,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:35:31
3347,bicycle,,,2022-10-17 18:35:32
3348,unclear,,,2022-10-17 18:35:33
3349,unclear,,,2022-10-17 18:35:33
3350,person,,,2022-10-17 18:35:34
3352,person,,,2022-10-17 18:35:35
3353,person,,,2022-10-17 18:35:35
3354,person,['Querschnitt_Straße'],,2022-10-17 18:35:36
3355,person,['Querschnitt_Straße'],,2022-10-17 18:35:36
3356,unclear,,,2022-10-17 18:35:36
3358,person,,,2022-10-17 18:35:37
3359,person,['Querschnitt_Straße'],,2022-10-17 18:35:38
3360,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:35:38
3361,person,,,2022-10-17 18:35:38
3363,person,['Querschnitt_Straße'],,2022-10-17 18:35:40
3364,person,,,2022-10-17 18:35:41
3366,person,,,2022-10-17 18:35:42
3367,person,,,2022-10-17 18:35:42
3368,person,,,2022-10-17 18:35:43
3372,unclear,,,2022-10-17 18:35:46
3373,unclear,,,2022-10-17 18:35:47
3375,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:35:48
3376,unclear,,,2022-10-17 18:35:48
3377,unclear,,,2022-10-17 18:35:48
3378,unclear,,,2022-10-17 18:35:49
3379,person,,,2022-10-17 18:35:50
3382,unclear,,,2022-10-17 18:35:51
3384,person,,,2022-10-17 18:35:52
3387,person,,,2022-10-17 18:35:54
3388,person,,,2022-10-17 18:35:57
3390,person,,,2022-10-17 18:35:58
3391,person,,,2022-10-17 18:35:59
3392,bicycle,,,2022-10-17 18:36:00
3393,person,,,2022-10-17 18:36:00
3394,person,,,2022-10-17 18:36:02
3397,person,"['FG1', 'FG2']",,2022-10-17 18:36:02
3398,person,['Querschnitt_Straße'],,2022-10-17 18:36:02
3399,person,['FG1'],,2022-10-17 18:36:03
3400,person,,,2022-10-17 18:36:03
3401,person,['FG2'],,2022-10-17 18:36:04
3402,car,,,2022-10-17 18:36:04
3403,person,,,2022-10-17 18:36:05
3404,person,,,2022-10-17 18:36:05
3405,person,['Querschnitt_Straße'],,2022-10-17 18:36:05
3406,person,,,2022-10-17 18:36:05
3407,person,,,2022-10-17 18:36:07
3408,car,,,2022-10-17 18:36:08
3410,person,,,2022-10-17 18:36:10
3411,unclear,,,2022-10-17 18:36:13
3413,person,,,2022-10-17 18:36:15
3414,person,,,2022-10-17 18:36:15
3418,person,,,2022-10-17 18:36:20
3419,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:36:21
3420,person,,,2022-10-17 18:36:22
3421,person,['FG2'],,2022-10-17 18:36:23
3422,person,['FG2'],,2022-10-17 18:36:23
3423,person,,,2022-10-17 18:36:23
3424,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:36:23
3425,unclear,,,2022-10-17 18:36:23
3426,car,,,2022-10-17 18:36:24
3427,unclear,,,2022-10-17 18:36:24
3428,unclear,,,2022-10-17 18:36:24
3429,car,,,2022-10-17 18:36:24
3431,person,,,2022-10-17 18:36:24
3432,person,,,2022-10-17 18:36:24
3433,motorcycle,['Haltelinie'],,2022-10-17 18:36:24
3435,unclear,,,2022-10-17 18:36:24
3436,person,,,2022-10-17 18:36:25
3438,person,,,2022-10-17 18:36:25
3439,unclear,,,2022-10-17 18:36:25
3441,person,,,2022-10-17 18:36:25
3443,unclear,,,2022-10-17 18:36:25
3444,unclear,,,2022-10-17 18:36:25
3445,bus,['Haltelinie'],,2022-10-17 18:36:25
3447,person,,,2022-10-17 18:36:26
3448,motorcycle,,,2022-10-17 18:36:26
3450,unclear,,,2022-10-17 18:36:26
3452,person,['FG1'],,2022-10-17 18:36:26
3453,unclear,,,2022-10-17 18:36:26
3459,unclear,,,2022-10-17 18:36:26
3461,car,,,2022-10-17 18:36:27
3463,unclear,,,2022-10-17 18:36:27
3464,person,,,2022-10-17 18:36:27
3465,car,,,2022-10-17 18:36:27
3466,unclear,,,2022-10-17 18:36:27
3467,person,,,2022-10-17 18:36:27
3469,unclear,,,2022-10-17 18:36:28
3470,unclear,,,2022-10-17 18:36:28
3471,truck,,,2022-10-17 18:36:28
3472,person,,,2022-10-17 18:36:28
3475,person,,,2022-10-17 18:36:29
3479,person,,,2022-10-17 18:36:29
3481,bus,,,2022-10-17 18:36:30
3483,person,,,2022-10-17 18:36:30
3484,person,['FG1'],,2022-10-17 18:36:30
3487,person,['FG2'],,2022-10-17 18:36:30
3488,person,,,2022-10-17 18:36:31
3490,person,,,2022-10-17 18:36:31
3491,person,,,2022-10-17 18:36:31
3495,person,['FG2'],,2022-10-17 18:36:31
3497,person,,,2022-10-17 18:36:32
3498,person,['FG2'],,2022-10-17 18:36:32
3500,person,,,2022-10-17 18:36:32
3501,person,,,2022-10-17 18:36:32
3502,bicycle,,,2022-10-17 18:36:32
3503,car,,,2022-10-17 18:36:33
3505,person,,,2022-10-17 18:36:33
3506,person,['FG2'],,2022-10-17 18:36:33
3507,person,,,2022-10-17 18:36:33
3508,person,,,2022-10-17 18:36:34
3509,person,,,2022-10-17 18:36:34
3511,person,,,2022-10-17 18:36:34
3512,person,,,2022-10-17 18:36:34
3514,person,,,2022-10-17 18:36:34
3515,person,['FG1'],,2022-10-17 18:36:34
3518,person,,,2022-10-17 18:36:35
3519,person,,,2022-10-17 18:36:35
3520,person,,,2022-10-17 18:36:36
3521,unclear,,,2022-10-17 18:36:36
3522,person,['FG1'],,2022-10-17 18:36:36
3526,person,,,2022-10-17 18:36:37
3527,person,,,2022-10-17 18:36:37
3528,person,,,2022-10-17 18:36:37
3529,person,,,2022-10-17 18:36:38
3531,car,,,2022-10-17 18:36:38
3533,person,,,2022-10-17 18:36:38
3534,unclear,,,2022-10-17 18:36:38
3535,person,,,2022-10-17 18:36:39
3536,person,,,2022-10-17 18:36:39
3537,person,,,2022-10-17 18:36:39
3539,person,,,2022-10-17 18:36:39
3541,person,,,2022-10-17 18:36:40
3542,person,,,2022-10-17 18:36:40
3543,motorcycle,,,2022-10-17 18:36:40
3544,person,,,2022-10-17 18:36:40
3545,person,,,2022-10-17 18:36:41
3546,person,,,2022-10-17 18:36:41
3547,person,['Haltelinie'],,2022-10-17 18:36:41
3548,motorcycle,,,2022-10-17 18:36:41
3550,person,,,2022-10-17 18:36:42
3551,person,['FG2'],,2022-10-17 18:36:42
3553,person,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:36:42
3554,person,,,2022-10-17 18:36:42
3556,car,,,2022-10-17 18:36:42
3559,person,,,2022-10-17 18:36:43
3562,person,['FG1'],,2022-10-17 18:36:43
3564,car,,,2022-10-17 18:36:43
3566,person,['Querschnitt_Straße'],,2022-10-17 18:36:43
3567,motorcycle,,,2022-10-17 18:36:43
3568,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:36:43
3569,car,,,2022-10-17 18:36:43
3570,person,,,2022-10-17 18:36:43
3571,person,,,2022-10-17 18:36:43
3572,person,,,2022-10-17 18:36:43
3574,person,,,2022-10-17 18:36:44
3575,unclear,,,2022-10-17 18:36:44
3576,unclear,,,2022-10-17 18:36:44
3578,bicycle,,,2022-10-17 18:36:44
3579,person,,,2022-10-17 18:36:44
3580,person,,,2022-10-17 18:36:44
3582,person,,,2022-10-17 18:36:44
3583,unclear,,,2022-10-17 18:36:45
3585,person,,,2022-10-17 18:36:45
3586,person,,,2022-10-17 18:36:46
3587,person,,,2022-10-17 18:36:46
3589,person,,,2022-10-17 18:36:46
3590,car,['Querschnitt_Straße'],,2022-10-17 18:36:46
3592,person,,,2022-10-17 18:36:46
3594,car,,,2022-10-17 18:36:46
3596,person,,,2022-10-17 18:36:46
3598,person,,,2022-10-17 18:36:47
3599,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:36:47
3600,car,,,2022-10-17 18:36:47
3601,person,,,2022-10-17 18:36:47
3602,person,,,2022-10-17 18:36:47
3603,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:36:47
3604,person,['FG1'],,2022-10-17 18:36:48
3605,person,"['Haltelinie', 'FG2']",,2022-10-17 18:36:48
3606,car,,,2022-10-17 18:36:48
3607,car,,,2022-10-17 18:36:48
3608,car,,,2022-10-17 18:36:48
3609,person,,,2022-10-17 18:36:48
3610,unclear,,,2022-10-17 18:36:48
3611,person,,,2022-10-17 18:36:49
3612,car,,,2022-10-17 18:36:49
3614,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:36:49
3616,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:36:49
3617,car,,,2022-10-17 18:36:50
3618,motorcycle,,,2022-10-17 18:36:50
3619,person,"['FG1', 'FG2']",,2022-10-17 18:36:50
3620,person,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:36:50
3621,bicycle,,,2022-10-17 18:36:50
3622,bicycle,,,2022-10-17 18:36:50
3623,car,,,2022-10-17 18:36:50
3625,unclear,,,2022-10-17 18:36:51
3626,person,,,2022-10-17 18:36:51
3627,person,"['Haltelinie', 'FG2']",,2022-10-17 18:36:51
3628,unclear,,,2022-10-17 18:36:51
3631,car,,,2022-10-17 18:36:52
3632,person,,,2022-10-17 18:36:52
3633,unclear,,,2022-10-17 18:36:52
3635,person,,,2022-10-17 18:36:53
3636,person,,,2022-10-17 18:36:53
3638,person,,,2022-10-17 18:36:53
3641,person,,,2022-10-17 18:36:54
3642,car,,,2022-10-17 18:36:54
3646,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:36:54
3648,person,,,2022-10-17 18:36:54
3649,car,,,2022-10-17 18:36:54
3650,person,['Haltelinie'],,2022-10-17 18:36:55
3651,car,,,2022-10-17 18:36:55
3652,person,,,2022-10-17 18:36:55
3653,person,,,2022-10-17 18:36:55
3654,truck,,,2022-10-17 18:36:56
3655,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:36:56
3657,person,,,2022-10-17 18:36:56
3658,person,,,2022-10-17 18:36:56
3659,person,,,2022-10-17 18:36:57
3661,person,,,2022-10-17 18:36:57
3662,person,,,2022-10-17 18:36:57
3663,bicycle,,,2022-10-17 18:36:57
3664,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:36:58
3665,person,,,2022-10-17 18:36:58
3666,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:36:58
3667,car,,,2022-10-17 18:36:58
3668,person,,,2022-10-17 18:36:58
3669,person,,,2022-10-17 18:36:58
3671,person,,,2022-10-17 18:36:59
3672,person,,,2022-10-17 18:36:59
3673,person,,,2022-10-17 18:36:59
3674,person,,,2022-10-17 18:36:59
3676,person,,,2022-10-17 18:36:59
3678,person,,,2022-10-17 18:36:59
3680,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:37:00
3681,bicycle,,,2022-10-17 18:37:00
3682,person,['FG2'],,2022-10-17 18:37:00
3683,person,,,2022-10-17 18:37:01
3685,person,,,2022-10-17 18:37:01
3686,car,,,2022-10-17 18:37:01
3688,person,,,2022-10-17 18:37:02
3689,person,,,2022-10-17 18:37:02
3692,car,['Querschnitt_Straße'],,2022-10-17 18:37:03
3693,person,,,2022-10-17 18:37:03
3694,person,,,2022-10-17 18:37:03
3695,car,,,2022-10-17 18:37:03
3696,car,,,2022-10-17 18:37:03
3697,person,"['Haltelinie', 'FG1']",,2022-10-17 18:37:04
3698,person,,,2022-10-17 18:37:04
3700,person,['Haltelinie'],,2022-10-17 18:37:05
3701,person,['Querschnitt_Straße'],,2022-10-17 18:37:05
3702,person,,,2022-10-17 18:37:05
3703,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:37:05
3704,car,,,2022-10-17 18:37:06
3705,person,,,2022-10-17 18:37:06
3706,person,,,2022-10-17 18:37:06
3707,person,,,2022-10-17 18:37:06
3708,unclear,,,2022-10-17 18:37:06
3709,person,,,2022-10-17 18:37:07
3710,person,,,2022-10-17 18:37:07
3711,person,,,2022-10-17 18:37:07
3712,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:37:07
3713,unclear,['FG2'],,2022-10-17 18:37:07
3714,person,,,2022-10-17 18:37:08
3715,car,,,2022-10-17 18:37:08
3716,person,,,2022-10-17 18:37:08
3717,person,,,2022-10-17 18:37:08
3718,unclear,,,2022-10-17 18:37:08
3719,person,,,2022-10-17 18:37:08
3720,unclear,,,2022-10-17 18:37:08
3721,person,,,2022-10-17 18:37:08
3722,person,,,2022-10-17 18:37:08
3723,person,,,2022-10-17 18:37:08
3724,person,['Querschnitt_Straße'],,2022-10-17 18:37:09
3725,unclear,,,2022-10-17 18:37:10
3726,unclear,['FG2'],,2022-10-17 18:37:10
3728,person,['FG2'],,2022-10-17 18:37:10
3730,person,,,2022-10-17 18:37:10
3731,motorcycle,,,2022-10-17 18:37:10
3732,unclear,,,2022-10-17 18:37:10
3733,car,,,2022-10-17 18:37:10
3735,unclear,,,2022-10-17 18:37:11
3736,unclear,,,2022-10-17 18:37:11
3738,unclear,,,2022-10-17 18:37:11
3740,unclear,,,2022-10-17 18:37:11
3741,person,,,2022-10-17 18:37:11
3742,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:37:11
3744,unclear,,,2022-10-17 18:37:12
3747,car,,,2022-10-17 18:37:12
3748,person,"['FG1', 'FG2']",,2022-10-17 18:37:13
3749,unclear,,,2022-10-17 18:37:13
3752,person,,,2022-10-17 18:37:13
3760,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:37:14
3761,unclear,,,2022-10-17 18:37:14
3763,motorcycle,,,2022-10-17 18:37:16
3765,car,,,2022-10-17 18:37:16
3766,person,,,2022-10-17 18:37:16
3767,unclear,,,2022-10-17 18:37:16
3770,person,,,2022-10-17 18:37:17
3771,bicycle,,,2022-10-17 18:37:17
3772,person,,,2022-10-17 18:37:17
3773,person,,,2022-10-17 18:37:17
3775,person,,,2022-10-17 18:37:17
3777,person,,,2022-10-17 18:37:17
3778,unclear,,,2022-10-17 18:37:17
3783,person,['Haltelinie'],,2022-10-17 18:37:18
3784,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:37:19
3786,car,,,2022-10-17 18:37:19
3787,unclear,,,2022-10-17 18:37:19
3788,person,,,2022-10-17 18:37:19
3790,person,['FG1'],,2022-10-17 18:37:20
3791,car,,,2022-10-17 18:37:20
3792,person,,,2022-10-17 18:37:21
3793,car,,,2022-10-17 18:37:21
3794,car,,,2022-10-17 18:37:22
3795,bicycle,,,2022-10-17 18:37:22
3798,person,,,2022-10-17 18:37:22
3799,person,,,2022-10-17 18:37:23
3800,person,,,2022-10-17 18:37:23
3801,unclear,,,2022-10-17 18:37:24
3802,person,,,2022-10-17 18:37:25
3803,person,,,2022-10-17 18:37:25
3804,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:37:26
3805,car,,,2022-10-17 18:37:26
3806,person,,,2022-10-17 18:37:27
3807,person,,,2022-10-17 18:37:28
3808,person,,,2022-10-17 18:37:32
3809,person,"['FG1', 'FG2']",,2022-10-17 18:37:33
3810,person,,,2022-10-17 18:37:33
3811,car,,,2022-10-17 18:37:33
3812,car,,,2022-10-17 18:37:33
3813,person,['FG1'],,2022-10-17 18:37:34
3815,person,,,2022-10-17 18:37:34
3816,car,,,2022-10-17 18:37:35
3818,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:37:36
3819,person,,,2022-10-17 18:37:37
3820,person,,,2022-10-17 18:37:37
3821,motorcycle,,,2022-10-17 18:37:38
3822,car,,,2022-10-17 18:37:38
3823,car,,,2022-10-17 18:37:38
3824,car,,,2022-10-17 18:37:39
3825,person,,,2022-10-17 18:37:40
3826,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:37:41
3827,unclear,,,2022-10-17 18:37:41
3828,car,,,2022-10-17 18:37:41
3829,car,,,2022-10-17 18:37:42
3830,car,,,2022-10-17 18:37:42
3831,unclear,['Querschnitt_Straße'],,2022-10-17 18:37:43
3832,car,,,2022-10-17 18:37:43
3833,unclear,,,2022-10-17 18:37:44
3834,person,"['FG2', 'Querschnitt_Straße']",,2022-10-17 18:37:44
3835,person,,,2022-10-17 18:37:44
3836,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:37:44
3838,car,,,2022-10-17 18:37:47
3839,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:37:47
3840,motorcycle,,,2022-10-17 18:37:47
3841,person,,,2022-10-17 18:37:47
3842,truck,,,2022-10-17 18:37:49
3843,truck,,,2022-10-17 18:37:49
3844,person,,,2022-10-17 18:37:49
3850,person,,,2022-10-17 18:37:50
3852,car,,,2022-10-17 18:37:53
3853,car,,,2022-10-17 18:37:53
3854,car,,,2022-10-17 18:37:54
3855,person,,,2022-10-17 18:37:54
3856,person,,,2022-10-17 18:37:55
3857,car,,,2022-10-17 18:37:55
3859,unclear,,,2022-10-17 18:37:56
3860,person,,,2022-10-17 18:37:58
3862,person,,,2022-10-17 18:37:58
3863,person,,,2022-10-17 18:37:59
3864,car,,,2022-10-17 18:37:59
3865,person,,,2022-10-17 18:38:00
3866,person,,,2022-10-17 18:38:00
3867,person,"['Haltelinie', 'FG2']",,2022-10-17 18:38:00
3868,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:38:01
3869,car,,,2022-10-17 18:38:01
3870,person,['Haltelinie'],,2022-10-17 18:38:01
3871,person,,,2022-10-17 18:38:01
3872,car,,,2022-10-17 18:38:01
3873,motorcycle,,,2022-10-17 18:38:01
3874,bicycle,['FG2'],,2022-10-17 18:38:03
3875,person,['FG1'],,2022-10-17 18:38:03
3876,car,,,2022-10-17 18:38:03
3878,bicycle,,,2022-10-17 18:38:03
3879,car,,,2022-10-17 18:38:03
3880,person,,,2022-10-17 18:38:03
3881,bicycle,,,2022-10-17 18:38:04
3882,car,,,2022-10-17 18:38:04
3883,person,,,2022-10-17 18:38:04
3885,person,,,2022-10-17 18:38:04
3887,bicycle,,,2022-10-17 18:38:04
3888,person,['FG1'],,2022-10-17 18:38:05
3889,person,,,2022-10-17 18:38:05
3891,person,,,2022-10-17 18:38:08
3893,motorcycle,,,2022-10-17 18:38:09
3895,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:38:10
3896,person,,,2022-10-17 18:38:11
3897,person,,,2022-10-17 18:38:11
3899,motorcycle,,,2022-10-17 18:38:13
3900,car,,,2022-10-17 18:38:13
3901,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:38:13
3904,bus,,,2022-10-17 18:38:14
3906,car,,,2022-10-17 18:38:14
3907,bicycle,,,2022-10-17 18:38:14
3908,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:38:14
3909,car,,,2022-10-17 18:38:14
3910,unclear,,,2022-10-17 18:38:15
3912,car,,,2022-10-17 18:38:15
3913,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:38:15
3914,motorcycle,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:38:16
3915,bicycle,,,2022-10-17 18:38:16
3916,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:38:17
