,Class,Crossed_Section,Movement,Appearance
11111,unclear,,,2022-09-20 08:38:39
11112,bicycle,,,2022-09-20 08:38:39
11113,bicycle,,,2022-09-20 08:38:40
11114,bicycle,,,2022-09-20 08:38:40
11115,person,,,2022-09-20 08:38:40
11116,person,,,2022-09-20 08:38:40
11119,person,,,2022-09-20 08:38:40
11120,person,,,2022-09-20 08:38:41
11122,person,['Sued'],,2022-09-20 08:38:41
11125,person,,,2022-09-20 08:38:41
11126,person,,,2022-09-20 08:38:42
11128,person,,,2022-09-20 08:38:42
11129,bicycle,['Nord'],,2022-09-20 08:38:42
11130,person,,,2022-09-20 08:38:43
11131,person,"['Nord', 'Sued']",,2022-09-20 08:38:43
11133,person,,,2022-09-20 08:38:44
11135,person,,,2022-09-20 08:38:45
11137,person,,,2022-09-20 08:38:45
11138,person,,,2022-09-20 08:38:45
11139,bicycle,,,2022-09-20 08:38:47
11140,bicycle,"['Nord', 'Sued']",,2022-09-20 08:38:48
11143,person,"['Nord', 'Sued']",,2022-09-20 08:38:48
11145,bicycle,"['Nord', 'Sued']",,2022-09-20 08:38:48
11148,person,"['Nord', 'Sued']",,2022-09-20 08:38:48
11152,unclear,,,2022-09-20 08:38:50
11153,bicycle,,,2022-09-20 08:38:51
11155,person,['Sued'],,2022-09-20 08:38:52
11156,bicycle,,,2022-09-20 08:38:54
11158,bicycle,,,2022-09-20 08:38:54
11160,bicycle,,,2022-09-20 08:38:56
11161,person,,,2022-09-20 08:38:58
11162,bicycle,,,2022-09-20 08:38:58
11163,person,,,2022-09-20 08:38:58
11164,bicycle,['Nord'],,2022-09-20 08:38:58
11165,bicycle,,,2022-09-20 08:38:58
11166,person,,,2022-09-20 08:38:58
11168,person,,,2022-09-20 08:39:00
11170,person,['Nord'],,2022-09-20 08:39:01
11171,truck,,,2022-09-20 08:39:03
11172,person,['Sued'],,2022-09-20 08:39:04
11174,person,,,2022-09-20 08:39:06
11175,person,"['Nord', 'Sued']",,2022-09-20 08:39:10
11176,bicycle,['Nord'],,2022-09-20 08:39:10
11177,bicycle,,,2022-09-20 08:39:12
11179,bicycle,"['Nord', 'Sued']",,2022-09-20 08:39:12
11180,person,"['Nord', 'Sued']",,2022-09-20 08:39:12
11193,bicycle,,,2022-09-20 08:39:15
11194,person,,,2022-09-20 08:39:15
11195,bicycle,,,2022-09-20 08:39:15
11196,person,,,2022-09-20 08:39:15
11197,unclear,,,2022-09-20 08:39:15
11198,person,,,2022-09-20 08:39:16
11199,unclear,,,2022-09-20 08:39:16
11200,unclear,,,2022-09-20 08:39:17
11202,bicycle,"['Nord', 'Sued']",,2022-09-20 08:39:18
11203,person,['Nord'],,2022-09-20 08:39:18
11204,person,"['Nord', 'Sued']",,2022-09-20 08:39:18
11205,bicycle,,,2022-09-20 08:39:19
11206,unclear,,,2022-09-20 08:39:19
11207,person,,,2022-09-20 08:39:20
11209,person,,,2022-09-20 08:39:21
11212,bicycle,"['Nord', 'Sued']",,2022-09-20 08:39:21
11214,bicycle,,,2022-09-20 08:39:21
11215,bicycle,,,2022-09-20 08:39:21
11218,person,"['Nord', 'Sued']",,2022-09-20 08:39:21
11220,bicycle,,,2022-09-20 08:39:22
11222,truck,,,2022-09-20 08:39:22
11223,person,,,2022-09-20 08:39:22
11224,person,,,2022-09-20 08:39:23
11225,bicycle,['Sued'],,2022-09-20 08:39:23
11227,bicycle,,,2022-09-20 08:39:23
11228,unclear,['Nord'],,2022-09-20 08:39:23
11230,person,,,2022-09-20 08:39:23
11231,unclear,,,2022-09-20 08:39:23
11232,bicycle,,,2022-09-20 08:39:23
11233,unclear,,,2022-09-20 08:39:23
11235,person,,,2022-09-20 08:39:26
11237,bicycle,,,2022-09-20 08:39:26
11239,unclear,,,2022-09-20 08:39:26
11241,bicycle,,,2022-09-20 08:39:26
11242,person,['Sued'],,2022-09-20 08:39:27
11247,truck,,,2022-09-20 08:39:30
11248,unclear,,,2022-09-20 08:39:30
11249,person,['Nord'],,2022-09-20 08:39:30
11252,person,,,2022-09-20 08:39:31
11254,bicycle,,,2022-09-20 08:39:35
11255,unclear,,,2022-09-20 08:39:39
11256,person,,,2022-09-20 08:39:47
11257,person,,,2022-09-20 08:39:48
11259,bicycle,,,2022-09-20 08:39:51
11261,person,,,2022-09-20 08:39:52
11262,person,"['Nord', 'Sued']",,2022-09-20 08:39:57
11263,bicycle,"['Nord', 'Sued']",,2022-09-20 08:39:57
11264,unclear,,,2022-09-20 08:39:58
11265,unclear,,,2022-09-20 08:39:59
11266,person,,,2022-09-20 08:40:00
11270,unclear,,,2022-09-20 08:40:02
11272,bicycle,,,2022-09-20 08:40:02
11273,unclear,,,2022-09-20 08:40:03
11276,bicycle,,,2022-09-20 08:40:05
11277,bicycle,,,2022-09-20 08:40:06
11278,motorcycle,,,2022-09-20 08:40:06
11280,person,,,2022-09-20 08:40:08
11283,person,,,2022-09-20 08:40:09
11285,unclear,,,2022-09-20 08:40:09
11286,unclear,,,2022-09-20 08:40:09
11287,unclear,,,2022-09-20 08:40:10
11289,bicycle,,,2022-09-20 08:40:10
11290,person,,,2022-09-20 08:40:10
11295,unclear,,,2022-09-20 08:40:12
11296,unclear,,,2022-09-20 08:40:12
11299,unclear,,,2022-09-20 08:40:14
11300,unclear,,,2022-09-20 08:40:14
11301,person,,,2022-09-20 08:40:14
11303,person,,,2022-09-20 08:40:14
11304,bicycle,,,2022-09-20 08:40:15
11305,bicycle,,,2022-09-20 08:40:16
11306,person,,,2022-09-20 08:40:17
11307,person,,,2022-09-20 08:40:17
11308,person,,,2022-09-20 08:40:17
11309,person,,,2022-09-20 08:40:17
11310,person,,,2022-09-20 08:40:18
11313,unclear,,,2022-09-20 08:40:18
11314,person,,,2022-09-20 08:40:20
11316,unclear,,,2022-09-20 08:40:22
11317,person,,,2022-09-20 08:40:25
11318,person,,,2022-09-20 08:40:26
11319,person,,,2022-09-20 08:40:26
11320,person,,,2022-09-20 08:40:28
11321,person,,,2022-09-20 08:40:29
11323,person,"['Nord', 'Sued']",,2022-09-20 08:40:30
11324,bicycle,"['Nord', 'Sued']",,2022-09-20 08:40:30
11327,person,,,2022-09-20 08:40:31
11329,bicycle,,,2022-09-20 08:40:31
11330,person,"['Nord', 'Sued']",,2022-09-20 08:40:31
11334,person,,,2022-09-20 08:40:31
11338,unclear,,,2022-09-20 08:40:32
11339,person,,,2022-09-20 08:40:32
11342,unclear,,,2022-09-20 08:40:32
11343,unclear,,,2022-09-20 08:40:32
11346,person,,,2022-09-20 08:40:33
11347,bicycle,,,2022-09-20 08:40:33
11348,bicycle,,,2022-09-20 08:40:34
11349,person,,,2022-09-20 08:40:34
11351,person,,,2022-09-20 08:40:35
11352,person,,,2022-09-20 08:40:35
11353,person,,,2022-09-20 08:40:35
11354,person,,,2022-09-20 08:40:35
11356,person,,,2022-09-20 08:40:36
11357,bicycle,"['Nord', 'Sued']",,2022-09-20 08:40:37
11358,person,['Nord'],,2022-09-20 08:40:37
11361,person,,,2022-09-20 08:40:37
11363,bicycle,,,2022-09-20 08:40:38
11366,bicycle,,,2022-09-20 08:40:38
11367,person,,,2022-09-20 08:40:38
11368,unclear,,,2022-09-20 08:40:38
11369,person,,,2022-09-20 08:40:39
11370,bicycle,,,2022-09-20 08:40:39
11373,bus,,,2022-09-20 08:40:40
11374,person,,,2022-09-20 08:40:40
11376,bicycle,,,2022-09-20 08:40:41
11377,person,,,2022-09-20 08:40:41
11378,person,,,2022-09-20 08:40:41
11380,person,,,2022-09-20 08:40:42
11381,person,,,2022-09-20 08:40:42
11382,unclear,,,2022-09-20 08:40:42
11383,person,,,2022-09-20 08:40:42
11384,bus,,,2022-09-20 08:40:42
11386,bus,,,2022-09-20 08:40:43
11387,person,,,2022-09-20 08:40:43
11388,person,,,2022-09-20 08:40:44
11389,person,"['Nord', 'Sued']",,2022-09-20 08:40:44
11390,person,['Nord'],,2022-09-20 08:40:44
11392,unclear,,,2022-09-20 08:40:44
11393,unclear,,,2022-09-20 08:40:44
11395,unclear,,,2022-09-20 08:40:45
11396,person,,,2022-09-20 08:40:45
11397,bus,,,2022-09-20 08:40:45
11398,unclear,,,2022-09-20 08:40:45
11399,bicycle,['Nord'],,2022-09-20 08:40:45
11400,unclear,['Nord'],,2022-09-20 08:40:46
11401,person,"['Nord', 'Sued']",,2022-09-20 08:40:46
11402,unclear,,,2022-09-20 08:40:46
11404,unclear,,,2022-09-20 08:40:46
11405,unclear,,,2022-09-20 08:40:47
11406,unclear,,,2022-09-20 08:40:47
11408,bicycle,['Sued'],,2022-09-20 08:40:49
11410,person,,,2022-09-20 08:40:49
11411,person,,,2022-09-20 08:40:49
11412,bicycle,,,2022-09-20 08:40:49
11413,person,,,2022-09-20 08:40:50
11415,unclear,,,2022-09-20 08:40:50
11419,bicycle,,,2022-09-20 08:40:51
11420,person,"['Nord', 'Sued']",,2022-09-20 08:40:51
11421,person,['Nord'],,2022-09-20 08:40:52
11423,bicycle,,,2022-09-20 08:40:52
11426,person,,,2022-09-20 08:40:53
11427,person,,,2022-09-20 08:40:55
11428,person,,,2022-09-20 08:40:55
11429,person,,,2022-09-20 08:40:56
11430,person,,,2022-09-20 08:40:58
11432,person,,,2022-09-20 08:41:02
11433,unclear,,,2022-09-20 08:41:03
11434,bicycle,['Sued'],,2022-09-20 08:41:10
11435,person,,,2022-09-20 08:41:10
11436,person,,,2022-09-20 08:41:10
11438,person,,,2022-09-20 08:41:11
11440,person,,,2022-09-20 08:41:11
11441,person,,,2022-09-20 08:41:11
11445,motorcycle,,,2022-09-20 08:41:13
11446,bicycle,,,2022-09-20 08:41:13
11447,person,,,2022-09-20 08:41:20
11448,person,,,2022-09-20 08:41:24
11449,unclear,,,2022-09-20 08:41:32
11450,bicycle,,,2022-09-20 08:41:36
11451,person,,,2022-09-20 08:41:36
11452,person,"['Nord', 'Sued']",,2022-09-20 08:41:37
11453,bicycle,,,2022-09-20 08:41:37
11454,person,"['Nord', 'Sued']",,2022-09-20 08:41:37
11455,bicycle,"['Nord', 'Sued']",,2022-09-20 08:41:38
11456,bicycle,,,2022-09-20 08:41:38
11459,unclear,,,2022-09-20 08:41:40
11460,motorcycle,,,2022-09-20 08:41:41
11461,bicycle,,,2022-09-20 08:41:42
11462,person,,,2022-09-20 08:41:42
11463,person,,,2022-09-20 08:41:43
11466,person,,,2022-09-20 08:41:44
11468,bicycle,,,2022-09-20 08:41:45
11469,person,,,2022-09-20 08:41:46
11470,unclear,['Nord'],,2022-09-20 08:41:46
11471,unclear,,,2022-09-20 08:41:47
11472,unclear,,,2022-09-20 08:41:47
11473,bicycle,['Nord'],,2022-09-20 08:41:47
11474,bicycle,,,2022-09-20 08:41:48
11475,motorcycle,,,2022-09-20 08:41:48
11479,unclear,,,2022-09-20 08:41:54
11480,truck,,,2022-09-20 08:41:54
11481,person,,,2022-09-20 08:41:57
11482,unclear,,,2022-09-20 08:41:57
11484,person,,,2022-09-20 08:41:57
11485,person,,,2022-09-20 08:41:58
11486,bicycle,['Sued'],,2022-09-20 08:42:00
11487,person,,,2022-09-20 08:42:01
11488,person,,,2022-09-20 08:42:01
11489,person,,,2022-09-20 08:42:01
11490,person,,,2022-09-20 08:42:01
11491,person,,,2022-09-20 08:42:01
11492,person,,,2022-09-20 08:42:02
11493,person,,,2022-09-20 08:42:03
11494,person,,,2022-09-20 08:42:03
11495,unclear,,,2022-09-20 08:42:03
11496,bicycle,,,2022-09-20 08:42:05
11497,unclear,,,2022-09-20 08:42:06
11499,person,"['Nord', 'Sued']",,2022-09-20 08:42:13
11500,person,,,2022-09-20 08:42:14
11502,person,,,2022-09-20 08:42:14
11504,unclear,,,2022-09-20 08:42:15
11505,unclear,,,2022-09-20 08:42:16
11506,unclear,,,2022-09-20 08:42:17
11508,bicycle,['Nord'],,2022-09-20 08:42:17
11509,person,"['Nord', 'Sued']",,2022-09-20 08:42:17
11510,unclear,,,2022-09-20 08:42:17
11512,unclear,,,2022-09-20 08:42:18
11515,unclear,,,2022-09-20 08:42:18
11516,person,,,2022-09-20 08:42:19
11517,motorcycle,,,2022-09-20 08:42:19
11518,motorcycle,,,2022-09-20 08:42:20
11519,unclear,,,2022-09-20 08:42:20
11520,motorcycle,,,2022-09-20 08:42:20
11522,unclear,,,2022-09-20 08:42:21
11523,bicycle,,,2022-09-20 08:42:22
11524,bicycle,,,2022-09-20 08:42:22
11525,bicycle,,,2022-09-20 08:42:23
11527,unclear,,,2022-09-20 08:42:24
11528,unclear,,,2022-09-20 08:42:32
11532,person,,,2022-09-20 08:42:34
11533,person,"['Nord', 'Sued']",,2022-09-20 08:42:34
11534,bicycle,"['Nord', 'Sued']",,2022-09-20 08:42:34
11535,bicycle,,,2022-09-20 08:42:35
11538,person,,,2022-09-20 08:42:36
11539,bicycle,,,2022-09-20 08:42:36
11540,person,,,2022-09-20 08:42:36
11542,person,,,2022-09-20 08:42:37
11543,person,"['Nord', 'Sued']",,2022-09-20 08:42:37
11544,bicycle,"['Nord', 'Sued']",,2022-09-20 08:42:37
11546,person,,,2022-09-20 08:42:37
11549,person,['Sued'],,2022-09-20 08:42:37
11550,bicycle,,,2022-09-20 08:42:37
11551,bicycle,,,2022-09-20 08:42:38
11553,bicycle,['Nord'],,2022-09-20 08:42:39
11554,person,"['Nord', 'Sued']",,2022-09-20 08:42:39
11555,person,,,2022-09-20 08:42:39
11557,bicycle,,,2022-09-20 08:42:40
11558,bicycle,,,2022-09-20 08:42:40
11560,bicycle,,,2022-09-20 08:42:41
11562,person,,,2022-09-20 08:42:41
11563,bicycle,,,2022-09-20 08:42:42
11564,person,,,2022-09-20 08:42:42
11565,person,,,2022-09-20 08:42:42
11566,bicycle,,,2022-09-20 08:42:42
11568,bicycle,,,2022-09-20 08:42:43
11570,bicycle,,,2022-09-20 08:42:43
11574,person,,,2022-09-20 08:42:45
11575,person,,,2022-09-20 08:42:45
11576,unclear,,,2022-09-20 08:42:45
11577,bicycle,,,2022-09-20 08:42:46
11579,bicycle,,,2022-09-20 08:42:46
11581,person,,,2022-09-20 08:42:47
11583,person,,,2022-09-20 08:42:48
11584,person,,,2022-09-20 08:42:50
11585,unclear,,,2022-09-20 08:42:50
11586,person,,,2022-09-20 08:42:51
11588,unclear,,,2022-09-20 08:42:52
11589,person,,,2022-09-20 08:42:54
11590,unclear,,,2022-09-20 08:42:55
11591,person,,,2022-09-20 08:42:55
11592,person,,,2022-09-20 08:42:56
11593,person,,,2022-09-20 08:42:57
11594,person,,,2022-09-20 08:42:58
11595,person,,,2022-09-20 08:42:58
11596,person,,,2022-09-20 08:43:01
11597,person,['Sued'],,2022-09-20 08:43:02
11598,person,"['Nord', 'Sued']",,2022-09-20 08:43:02
11599,person,,,2022-09-20 08:43:03
11600,person,,,2022-09-20 08:43:05
11601,person,,,2022-09-20 08:43:05
11602,person,,,2022-09-20 08:43:07
11603,person,,,2022-09-20 08:43:07
11604,unclear,,,2022-09-20 08:43:07
11605,person,"['Nord', 'Sued']",,2022-09-20 08:43:08
11606,person,,,2022-09-20 08:43:08
11608,person,,,2022-09-20 08:43:09
11609,person,"['Nord', 'Sued']",,2022-09-20 08:43:09
11610,person,,,2022-09-20 08:43:09
11611,person,,,2022-09-20 08:43:09
11612,person,,,2022-09-20 08:43:09
11613,bicycle,,,2022-09-20 08:43:10
11614,person,,,2022-09-20 08:43:10
11616,motorcycle,,,2022-09-20 08:43:11
11617,bicycle,,,2022-09-20 08:43:11
11618,bicycle,,,2022-09-20 08:43:12
11619,bicycle,,,2022-09-20 08:43:12
11620,person,,,2022-09-20 08:43:12
11621,person,,,2022-09-20 08:43:12
11624,person,,,2022-09-20 08:43:12
11626,person,,,2022-09-20 08:43:13
11627,person,,,2022-09-20 08:43:13
11628,person,,,2022-09-20 08:43:13
11629,person,['Nord'],,2022-09-20 08:43:13
11630,unclear,,,2022-09-20 08:43:13
11631,bicycle,,,2022-09-20 08:43:14
11633,bicycle,,,2022-09-20 08:43:14
11634,person,,,2022-09-20 08:43:14
11635,unclear,,,2022-09-20 08:43:14
11636,unclear,,,2022-09-20 08:43:15
11638,unclear,,,2022-09-20 08:43:15
11639,person,,,2022-09-20 08:43:15
11640,bicycle,,,2022-09-20 08:43:15
11641,bicycle,,,2022-09-20 08:43:16
11642,person,,,2022-09-20 08:43:17
11643,bicycle,,,2022-09-20 08:43:17
11644,bicycle,,,2022-09-20 08:43:17
11648,bicycle,,,2022-09-20 08:43:17
11649,person,,,2022-09-20 08:43:17
11652,person,,,2022-09-20 08:43:19
11653,person,,,2022-09-20 08:43:19
11654,person,,,2022-09-20 08:43:20
11655,unclear,,,2022-09-20 08:43:21
11656,person,,,2022-09-20 08:43:21
11657,person,,,2022-09-20 08:43:21
11658,person,,,2022-09-20 08:43:23
11659,car,,,2022-09-20 08:43:24
11660,person,"['Nord', 'Sued']",,2022-09-20 08:43:25
11661,person,,,2022-09-20 08:43:26
11662,person,,,2022-09-20 08:43:26
11663,person,,,2022-09-20 08:43:27
11664,person,['Nord'],,2022-09-20 08:43:27
11666,person,,,2022-09-20 08:43:28
11668,person,,,2022-09-20 08:43:30
11669,person,,,2022-09-20 08:43:31
11670,unclear,,,2022-09-20 08:43:31
11672,person,,,2022-09-20 08:43:32
11673,unclear,,,2022-09-20 08:43:32
11674,person,,,2022-09-20 08:43:33
11675,car,,,2022-09-20 08:43:35
11676,person,,,2022-09-20 08:43:35
11677,unclear,,,2022-09-20 08:43:37
11678,car,,,2022-09-20 08:43:38
11680,car,,,2022-09-20 08:43:40
11681,unclear,,,2022-09-20 08:43:40
11685,person,"['Nord', 'Sued']",,2022-09-20 08:43:45
11686,unclear,,,2022-09-20 08:43:48
11687,unclear,,,2022-09-20 08:43:51
11688,unclear,,,2022-09-20 08:43:51
11689,person,"['Nord', 'Sued']",,2022-09-20 08:43:51
11690,person,"['Nord', 'Sued']",,2022-09-20 08:43:51
11691,person,,,2022-09-20 08:43:53
11693,person,"['Nord', 'Sued']",,2022-09-20 08:43:57
11694,unclear,,,2022-09-20 08:44:01
11696,person,,,2022-09-20 08:44:03
11697,person,,,2022-09-20 08:44:03
11699,unclear,,,2022-09-20 08:44:04
11700,person,,,2022-09-20 08:44:04
11701,person,,,2022-09-20 08:44:04
11702,person,,,2022-09-20 08:44:05
11703,person,"['Nord', 'Sued']",,2022-09-20 08:44:05
11705,unclear,,,2022-09-20 08:44:06
11707,person,,,2022-09-20 08:44:09
11708,person,,,2022-09-20 08:44:09
11709,unclear,,,2022-09-20 08:44:10
11710,person,,,2022-09-20 08:44:10
11711,person,,,2022-09-20 08:44:10
11712,person,,,2022-09-20 08:44:10
11713,person,,,2022-09-20 08:44:11
11714,person,,,2022-09-20 08:44:11
11715,person,,,2022-09-20 08:44:12
11716,unclear,,,2022-09-20 08:44:16
11717,unclear,,,2022-09-20 08:44:17
11719,unclear,,,2022-09-20 08:44:20
11721,person,,,2022-09-20 08:44:21
11722,person,,,2022-09-20 08:44:21
11723,person,,,2022-09-20 08:44:21
11724,person,"['Nord', 'Sued']",,2022-09-20 08:44:22
11725,bicycle,['Nord'],,2022-09-20 08:44:22
11734,bicycle,,,2022-09-20 08:44:22
11735,person,,,2022-09-20 08:44:22
11736,unclear,,,2022-09-20 08:44:22
11737,truck,,,2022-09-20 08:44:23
11738,motorcycle,,,2022-09-20 08:44:23
11741,unclear,,,2022-09-20 08:44:23
11742,motorcycle,['Nord'],,2022-09-20 08:44:23
11743,person,,,2022-09-20 08:44:23
11745,motorcycle,,,2022-09-20 08:44:24
11746,unclear,,,2022-09-20 08:44:24
11747,person,,,2022-09-20 08:44:24
11749,person,,,2022-09-20 08:44:25
11750,bicycle,,,2022-09-20 08:44:25
11751,unclear,,,2022-09-20 08:44:25
11752,bicycle,,,2022-09-20 08:44:26
11753,bicycle,,,2022-09-20 08:44:26
11754,bicycle,"['Nord', 'Sued']",,2022-09-20 08:44:26
11755,person,"['Nord', 'Sued']",,2022-09-20 08:44:27
11756,unclear,,,2022-09-20 08:44:27
11759,person,,,2022-09-20 08:44:28
11760,bicycle,"['Nord', 'Sued']",,2022-09-20 08:44:28
11761,person,['Nord'],,2022-09-20 08:44:28
11762,person,,,2022-09-20 08:44:29
11763,bicycle,['Sued'],,2022-09-20 08:44:29
11765,person,,,2022-09-20 08:44:30
11766,person,,,2022-09-20 08:44:30
11767,bicycle,"['Nord', 'Sued']",,2022-09-20 08:44:30
11768,person,"['Nord', 'Sued']",,2022-09-20 08:44:30
11774,bicycle,,,2022-09-20 08:44:31
11777,person,,,2022-09-20 08:44:31
11778,bicycle,,,2022-09-20 08:44:32
11779,person,,,2022-09-20 08:44:32
11780,person,,,2022-09-20 08:44:32
11781,unclear,,,2022-09-20 08:44:32
11782,person,,,2022-09-20 08:44:32
11783,bicycle,,,2022-09-20 08:44:33
11784,person,,,2022-09-20 08:44:33
11789,person,,,2022-09-20 08:44:34
11790,bicycle,,,2022-09-20 08:44:34
11792,person,,,2022-09-20 08:44:35
11793,person,,,2022-09-20 08:44:35
11794,person,"['Nord', 'Sued']",,2022-09-20 08:44:36
11795,bicycle,"['Nord', 'Sued']",,2022-09-20 08:44:36
11796,unclear,,,2022-09-20 08:44:36
11797,person,,,2022-09-20 08:44:36
11803,unclear,,,2022-09-20 08:44:36
11804,person,"['Nord', 'Sued']",,2022-09-20 08:44:36
11806,unclear,,,2022-09-20 08:44:36
11807,person,,,2022-09-20 08:44:36
11808,unclear,,,2022-09-20 08:44:36
11809,person,,,2022-09-20 08:44:36
11810,bicycle,"['Nord', 'Sued']",,2022-09-20 08:44:36
11812,unclear,,,2022-09-20 08:44:36
11813,unclear,,,2022-09-20 08:44:36
11814,person,,,2022-09-20 08:44:37
11815,bicycle,,,2022-09-20 08:44:37
11819,unclear,,,2022-09-20 08:44:37
11822,unclear,,,2022-09-20 08:44:38
11823,motorcycle,,,2022-09-20 08:44:38
11824,unclear,,,2022-09-20 08:44:38
11825,motorcycle,,,2022-09-20 08:44:38
11826,unclear,,,2022-09-20 08:44:38
11831,unclear,,,2022-09-20 08:44:39
11832,person,,,2022-09-20 08:44:39
11835,person,,,2022-09-20 08:44:39
11841,bicycle,,,2022-09-20 08:44:41
11842,unclear,,,2022-09-20 08:44:51
11843,person,,,2022-09-20 08:44:52
11844,unclear,,,2022-09-20 08:44:52
11845,unclear,,,2022-09-20 08:44:53
11846,person,,,2022-09-20 08:44:54
11847,person,,,2022-09-20 08:44:54
11848,unclear,,,2022-09-20 08:44:54
11849,bicycle,['Nord'],,2022-09-20 08:44:55
11850,person,['Nord'],,2022-09-20 08:44:55
11854,unclear,,,2022-09-20 08:44:57
11855,unclear,,,2022-09-20 08:44:59
