EventID,TrackID,SectionID,Class,Frame,X,Y,DateTime
243,2273,Nord,bicycle,17552,300,169,2022-09-20 08:14:37
244,2273,Sued,bicycle,17609,387,112,2022-09-20 08:14:40
245,2274,Nord,person,17558,317,167,2022-09-20 08:14:37
246,2279,Sued,bicycle,17598,325,110,2022-09-20 08:14:39
247,2281,Sued,person,17606,342,110,2022-09-20 08:14:40
248,2303,Sued,bicycle,17894,320,112,2022-09-20 08:14:54
249,2304,Sued,person,17908,367,111,2022-09-20 08:14:55
250,866,Nord,person,324,262,168,2022-09-20 08:00:16
251,866,Sued,person,392,384,111,2022-09-20 08:00:19
252,870,Nord,bicycle,319,251,166,2022-09-20 08:00:15
253,876,Sued,bicycle,357,338,112,2022-09-20 08:00:17
254,881,Nord,bicycle,703,277,168,2022-09-20 08:00:35
255,883,Nord,person,709,299,166,2022-09-20 08:00:35
256,883,Sued,person,793,403,112,2022-09-20 08:00:39
257,896,Nord,person,825,249,169,2022-09-20 08:00:41
258,896,Sued,person,871,363,111,2022-09-20 08:00:43
259,897,Nord,bicycle,824,243,168,2022-09-20 08:00:41
260,897,Sued,bicycle,860,347,111,2022-09-20 08:00:43
261,919,Nord,person,1440,414,174,2022-09-20 08:01:12
262,919,Sued,person,1501,450,113,2022-09-20 08:01:15
263,920,Nord,bicycle,1420,456,173,2022-09-20 08:01:11
264,927,Sued,bicycle,1546,299,108,2022-09-20 08:01:17
265,931,Nord,bicycle,1543,300,169,2022-09-20 08:01:17
266,932,Nord,person,1548,319,169,2022-09-20 08:01:17
267,932,Sued,person,1594,400,109,2022-09-20 08:01:19
268,939,Nord,bicycle,1621,291,167,2022-09-20 08:01:21
269,939,Sued,bicycle,1668,382,111,2022-09-20 08:01:23
270,941,Nord,person,1626,302,166,2022-09-20 08:01:21
271,941,Sued,person,1676,387,111,2022-09-20 08:01:23
272,948,Nord,bicycle,1707,309,168,2022-09-20 08:01:25
273,950,Nord,person,1713,322,169,2022-09-20 08:01:25
274,950,Sued,person,1764,399,112,2022-09-20 08:01:28
275,967,Nord,person,1787,303,171,2022-09-20 08:01:29
276,967,Sued,person,1833,399,112,2022-09-20 08:01:31
277,968,Nord,bicycle,1784,297,167,2022-09-20 08:01:29
278,968,Sued,bicycle,1827,388,111,2022-09-20 08:01:31
279,982,Nord,bicycle,2108,307,168,2022-09-20 08:01:45
280,982,Sued,bicycle,2141,369,111,2022-09-20 08:01:47
281,983,Nord,person,2114,319,169,2022-09-20 08:01:45
282,991,Sued,person,2138,397,111,2022-09-20 08:01:46
283,992,Sued,bicycle,2121,364,110,2022-09-20 08:01:46
284,996,Nord,bicycle,2221,217,167,2022-09-20 08:01:51
285,996,Sued,bicycle,2266,378,103,2022-09-20 08:01:53
286,997,Nord,person,2226,262,168,2022-09-20 08:01:51
287,1006,Nord,person,2233,300,168,2022-09-20 08:01:51
288,1009,Nord,person,2470,471,174,2022-09-20 08:02:03
289,1032,Sued,bicycle,2991,342,111,2022-09-20 08:02:29
290,1033,Sued,person,2999,365,111,2022-09-20 08:02:29
291,1035,Nord,person,3131,461,173,2022-09-20 08:02:36
292,1035,Sued,person,3295,493,113,2022-09-20 08:02:44
293,1038,Sued,bicycle,3062,374,117,2022-09-20 08:02:33
294,1039,Nord,person,3006,230,166,2022-09-20 08:02:30
295,1090,Nord,person,3794,267,167,2022-09-20 08:03:09
296,1090,Sued,person,3868,383,111,2022-09-20 08:03:13
297,1091,Nord,bicycle,3787,223,165,2022-09-20 08:03:09
298,1099,Sued,bicycle,3850,381,112,2022-09-20 08:03:12
299,1118,Nord,person,4328,460,174,2022-09-20 08:03:36
300,1118,Sued,person,4468,486,113,2022-09-20 08:03:43
301,1120,Nord,unclear,4292,432,173,2022-09-20 08:03:34
302,1122,Nord,person,4280,316,167,2022-09-20 08:03:34
303,1122,Sued,person,4321,386,111,2022-09-20 08:03:36
304,1123,Nord,bicycle,4276,301,169,2022-09-20 08:03:33
305,1123,Sued,bicycle,4309,373,107,2022-09-20 08:03:35
306,1125,Nord,bicycle,4297,284,168,2022-09-20 08:03:34
307,1125,Sued,bicycle,4336,381,111,2022-09-20 08:03:36
308,1126,Nord,person,4301,295,168,2022-09-20 08:03:35
309,1126,Sued,person,4345,399,112,2022-09-20 08:03:37
310,1149,Nord,person,4581,427,173,2022-09-20 08:03:49
311,1149,Sued,person,4661,438,112,2022-09-20 08:03:53
312,1158,Nord,bicycle,4548,479,174,2022-09-20 08:03:47
313,1182,Nord,bicycle,5028,226,167,2022-09-20 08:04:11
314,1182,Sued,bicycle,5086,334,110,2022-09-20 08:04:14
315,1187,Nord,person,5061,287,167,2022-09-20 08:04:13
316,1193,Sued,bicycle,5201,363,110,2022-09-20 08:04:20
317,1199,Nord,person,5169,239,166,2022-09-20 08:04:18
318,1211,Nord,bicycle,5460,411,172,2022-09-20 08:04:33
319,1212,Nord,person,5484,419,172,2022-09-20 08:04:34
320,1212,Sued,person,5574,447,113,2022-09-20 08:04:38
321,1218,Sued,bicycle,5558,445,112,2022-09-20 08:04:37
322,1225,Sued,person,5731,403,110,2022-09-20 08:04:46
323,1241,Nord,person,6357,421,173,2022-09-20 08:05:17
324,1241,Sued,person,6426,450,112,2022-09-20 08:05:21
325,1242,Nord,bicycle,6327,448,174,2022-09-20 08:05:16
326,1242,Sued,bicycle,6416,445,113,2022-09-20 08:05:20
327,1249,Nord,person,6533,462,174,2022-09-20 08:05:26
328,1249,Sued,person,6698,486,113,2022-09-20 08:05:34
329,1253,Nord,bicycle,6458,314,169,2022-09-20 08:05:22
330,1253,Sued,bicycle,6496,369,111,2022-09-20 08:05:24
331,1255,Nord,bicycle,6383,298,159,2022-09-20 08:05:19
332,1255,Sued,bicycle,6416,356,112,2022-09-20 08:05:20
333,1256,Nord,person,6407,319,167,2022-09-20 08:05:20
334,1256,Sued,person,6460,399,112,2022-09-20 08:05:23
335,1261,Nord,bicycle,6401,304,168,2022-09-20 08:05:20
336,1261,Sued,bicycle,6455,393,110,2022-09-20 08:05:22
337,1269,Nord,person,6465,324,164,2022-09-20 08:05:23
338,1270,Sued,bicycle,6431,358,116,2022-09-20 08:05:21
339,1272,Nord,unclear,6448,419,172,2022-09-20 08:05:22
340,1276,Nord,bicycle,6579,292,168,2022-09-20 08:05:28
341,1276,Sued,bicycle,6641,383,111,2022-09-20 08:05:32
342,1277,Nord,bicycle,6616,292,167,2022-09-20 08:05:30
343,1279,Nord,person,6583,302,169,2022-09-20 08:05:29
344,1279,Sued,person,6654,397,112,2022-09-20 08:05:32
345,1286,Nord,person,6622,312,169,2022-09-20 08:05:31
346,1286,Sued,person,6688,400,112,2022-09-20 08:05:34
347,1303,Sued,person,6680,402,112,2022-09-20 08:05:34
348,1306,Nord,person,6898,390,173,2022-09-20 08:05:44
349,1306,Sued,person,7018,429,112,2022-09-20 08:05:50
350,1329,Nord,person,7030,278,168,2022-09-20 08:05:51
351,1329,Sued,person,7090,373,111,2022-09-20 08:05:54
352,1348,Nord,bicycle,7013,269,168,2022-09-20 08:05:50
353,1348,Sued,bicycle,7074,352,111,2022-09-20 08:05:53
354,1360,Nord,bicycle,7390,309,169,2022-09-20 08:06:09
355,1360,Sued,bicycle,7447,378,104,2022-09-20 08:06:12
356,1362,Nord,person,7399,321,171,2022-09-20 08:06:09
357,1386,Nord,motorcycle,8043,302,169,2022-09-20 08:06:42
358,1386,Sued,motorcycle,8097,386,111,2022-09-20 08:06:44
359,1387,Nord,person,8045,315,166,2022-09-20 08:06:42
360,1387,Sued,person,8103,391,110,2022-09-20 08:06:45
361,1407,Sued,car,8405,386,110,2022-09-20 08:07:00
362,1448,Nord,person,8784,302,166,2022-09-20 08:07:19
363,1448,Sued,person,8866,409,112,2022-09-20 08:07:23
364,1449,Nord,bicycle,8783,299,170,2022-09-20 08:07:19
365,1460,Nord,person,8801,266,167,2022-09-20 08:07:20
366,1460,Sued,person,8850,391,112,2022-09-20 08:07:22
367,1461,Nord,bicycle,8797,250,167,2022-09-20 08:07:19
368,1464,Nord,person,8856,283,169,2022-09-20 08:07:22
369,1464,Sued,person,8944,391,111,2022-09-20 08:07:27
370,1472,Sued,bicycle,8831,355,111,2022-09-20 08:07:21
371,1476,Sued,bicycle,8831,377,111,2022-09-20 08:07:21
372,1478,Sued,bicycle,8839,377,105,2022-09-20 08:07:21
373,1479,Nord,bicycle,8847,266,169,2022-09-20 08:07:22
374,1482,Nord,person,9072,320,169,2022-09-20 08:07:33
375,1482,Sued,person,9136,401,112,2022-09-20 08:07:36
376,1484,Nord,bicycle,9062,308,168,2022-09-20 08:07:33
377,1497,Nord,person,9095,404,171,2022-09-20 08:07:34
